,아파트명,면적,법정동주소,도로명주소,세대수,임대세대수,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,가격,매매호가,전세호가,월세호가,실거래가
2,명성,72㎡,서울시 광진구 구의동 237-5,서울시 광진구 광나루로36길 52,18.0,0.0,72.63,64.84,89,3,1,6,,,,,
3,명성,87B㎡,서울시 광진구 구의동 237-5,서울시 광진구 광나루로36길 52,18.0,0.0,87.91,78.48,89,3,2,2,,,,,
4,명성,87A㎡,서울시 광진구 구의동 237-5,서울시 광진구 광나루로36길 52,18.0,0.0,87.6,78.2,89,3,2,1,,,,,
5,명성,94㎡,서울시 광진구 구의동 237-5,서울시 광진구 광나루로36길 52,18.0,0.0,94.35,84.23,89,3,2,4,,,,,
6,명성,94㎡,서울시 광진구 구의동 237-5,서울시 광진구 광나루로36길 52,18.0,0.0,94.07,83.98,89,3,2,1,,"6억 5,000",,,
7,명성,123,서울시 광진구 구의동 237-5,서울시 광진구 광나루로36길 52,18.0,0.0,123.37,110.13,89,3,3,2,,,,,
0,명진센트라임3(도시형),37㎡,서울시 광진구 구의동 251-176,서울시 광진구 아차산로49길 87-3,12.0,0.0,37.34,24.53,66,1,1,4,,,,,
1,명진센트라임3(도시형),39㎡,서울시 광진구 구의동 251-176,서울시 광진구 아차산로49길 87-3,12.0,0.0,39.38,26.04,66,1,1,4,,,,,
2,명진센트라임3(도시형),41,서울시 광진구 구의동 251-176,서울시 광진구 아차산로49길 87-3,12.0,0.0,41.83,27.48,66,1,1,4,,,,,
0,선화,76㎡,서울시 광진구 구의동 47-3,서울시 광진구 자양로48길 16,12.0,0.0,76.52,69.09,90,2,1,1,,,,,
1,선화,83㎡,서울시 광진구 구의동 47-3,서울시 광진구 자양로48길 16,12.0,0.0,83.71,75.58,90,3,1,1,,,,,
2,선화,98㎡,서울시 광진구 구의동 47-3,서울시 광진구 자양로48길 16,12.0,0.0,98.92,89.31,90,3,2,1,,,,,
3,선화,102㎡,서울시 광진구 구의동 47-3,서울시 광진구 자양로48길 16,12.0,0.0,102.46,92.51,90,3,2,1,,,,,
4,선화,104A㎡,서울시 광진구 구의동 47-3,서울시 광진구 자양로48길 16,12.0,0.0,104.53,94.37,90,3,2,4,,,,,
5,선화,106B,서울시 광진구 구의동 47-3,서울시 광진구 자양로48길 16,12.0,0.0,106.07,95.76,90,3,2,4,,,,,
0,성동강변파크빌,75A㎡,서울시 광진구 구의동 657,서울시 광진구 구의강변로5길 7,98.0,0.0,75.95,59.1,78,2,1,16,,"8억 5,000~9억 7,000",,,
1,성동강변파크빌,77B㎡,서울시 광진구 구의동 657,서울시 광진구 구의강변로5길 7,98.0,0.0,77,59.92,78,3,1,33,,,"5억 1,000~5억 4,000",,
2,성동강변파크빌,99㎡,서울시 광진구 구의동 657,서울시 광진구 구의강변로5길 7,98.0,0.0,99.44,77.29,78,3,2,1,,,,,
3,성동강변파크빌,108B㎡,서울시 광진구 구의동 657,서울시 광진구 구의강변로5길 7,98.0,0.0,108.6,84.51,78,3,2,18,,,"6억 9,000",,
4,성동강변파크빌,109A,서울시 광진구 구의동 657,서울시 광진구 구의강변로5길 7,98.0,0.0,109.2,84.97,78,3,2,30,,12억,,,
0,성원쌍떼빌,66㎡,서울시 광진구 구의동 29-1,서울시 광진구 천호대로129길 56,19.0,0.0,66.7,57.62,86,3,1,1,,,,,
1,성원쌍떼빌,74㎡,서울시 광진구 구의동 29-1,서울시 광진구 천호대로129길 56,19.0,0.0,74.6,64.44,86,3,1,2,,,,,
2,성원쌍떼빌,84㎡,서울시 광진구 구의동 29-1,서울시 광진구 천호대로129길 56,19.0,0.0,84.62,73.1,86,3,2,1,,,,,
3,성원쌍떼빌,88㎡,서울시 광진구 구의동 29-1,서울시 광진구 천호대로129길 56,19.0,0.0,88.63,76.56,86,3,2,3,,,,,
4,성원쌍떼빌,91A㎡,서울시 광진구 구의동 29-1,서울시 광진구 천호대로129길 56,19.0,0.0,91.48,79.02,86,3,2,2,,,,,
5,성원쌍떼빌,93B㎡,서울시 광진구 구의동 29-1,서울시 광진구 천호대로129길 56,19.0,0.0,93.58,80.84,86,3,2,3,,,,,
6,성원쌍떼빌,94㎡,서울시 광진구 구의동 29-1,서울시 광진구 천호대로129길 56,19.0,0.0,94.29,81.45,86,3,2,6,,,,,
7,성원쌍떼빌,119,서울시 광진구 구의동 29-1,서울시 광진구 천호대로129길 56,19.0,0.0,119.96,103.62,86,3,2,1,,,,,
0,세림리오빌,105A㎡,서울시 광진구 구의동 659,서울시 광진구 아차산로 451,60.0,0.0,105.88,84.67,80,3,2,24,,,,,
1,세림리오빌,105B㎡,서울시 광진구 구의동 659,서울시 광진구 아차산로 451,60.0,0.0,105.78,84.98,80,3,2,12,,"10억 2,000","6억 5,000",6억/30,6억/30
2,세림리오빌,141㎡,서울시 광진구 구의동 659,서울시 광진구 아차산로 451,60.0,0.0,141.54,113.49,80,4,2,1,,,,,
3,세림리오빌,146,서울시 광진구 구의동 659,서울시 광진구 아차산로 451,60.0,0.0,146.77,117.84,80,4,2,23,,,"7억 5,000",6억/70,6억/70
0,세양,115,서울시 광진구 구의동 658,서울시 광진구 구의강변로 84,130.0,0.0,115.54,84.32,73,3,2,130,,"13억 5,000","5억 5,000",1억/230,1억/230
0,솔렌시아(도시형),18㎡,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,29.0,0.0,18.73,14.35,77,1,1,1,,,,,
1,솔렌시아(도시형),40A㎡,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,29.0,0.0,40.27,30.69,76,1,1,4,,,,,
2,솔렌시아(도시형),40B㎡,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,29.0,0.0,40.78,31.08,76,1,1,4,,"3억 1,000",,,
3,솔렌시아(도시형),40C㎡,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,29.0,0.0,40.9,31.17,76,1,1,1,,,,,
4,솔렌시아(도시형),41D㎡,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,29.0,0.0,41.06,31.29,76,1,1,4,,3억,,,
5,솔렌시아(도시형),44㎡,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,29.0,0.0,44.55,33.95,76,1,1,5,,,,,
6,솔렌시아(도시형),44A㎡,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,29.0,0.0,44.77,34.12,76,1,1,4,,,,,
7,솔렌시아(도시형),44B㎡,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,29.0,0.0,44.91,34.22,76,1,1,1,,,,,
8,솔렌시아(도시형),45C,서울시 광진구 구의동 251-177,서울시 광진구 자양로 154,29.0,0.0,45.11,34.38,76,1,1,5,,,,,
0,솔렌시아2(도시형),42㎡,서울시 광진구 구의동 236-25,서울시 광진구 자양로 172,29.0,0.0,42.62,31.13,73,2,1,5,,,,,
1,솔렌시아2(도시형),44A㎡,서울시 광진구 구의동 236-25,서울시 광진구 자양로 172,29.0,0.0,44.87,32.77,73,2,1,6,,,,,
2,솔렌시아2(도시형),45C㎡,서울시 광진구 구의동 236-25,서울시 광진구 자양로 172,29.0,0.0,45.41,33.17,73,2,1,6,,,,,
3,솔렌시아2(도시형),45B㎡,서울시 광진구 구의동 236-25,서울시 광진구 자양로 172,29.0,0.0,45.01,32.87,73,2,1,5,,,,,
4,솔렌시아2(도시형),50㎡,서울시 광진구 구의동 236-25,서울시 광진구 자양로 172,29.0,0.0,50.52,36.91,73,2,1,5,,"3억 6,000",,,
5,솔렌시아2(도시형),66A㎡,서울시 광진구 구의동 236-25,서울시 광진구 자양로 172,29.0,0.0,66.82,48.82,73,2,1,1,,,,,
6,솔렌시아2(도시형),67B,서울시 광진구 구의동 236-25,서울시 광진구 자양로 172,29.0,0.0,67.44,49.27,73,2,1,1,,,,,
0,스타파크(59-1),58A㎡,서울시 광진구 구의동 59-1,서울시 광진구 천호대로 700,29.0,0.0,58.91,52.13,88,2,1,1,,"7억 5,000",,,
1,스타파크(59-1),59A㎡,서울시 광진구 구의동 59-1,서울시 광진구 천호대로 700,29.0,0.0,59.8,52.93,89,2,1,1,,7억,"4억 5,000~5억 3,000",,
2,스타파크(59-1),59B㎡,서울시 광진구 구의동 59-1,서울시 광진구 천호대로 700,29.0,0.0,59.02,52.24,89,2,1,1,,,,,
3,스타파크(59-1),60B㎡,서울시 광진구 구의동 59-1,서울시 광진구 천호대로 700,29.0,0.0,60.32,53.39,89,2,1,1,,,"5억 5,000",,
4,스타파크(59-1),62D㎡,서울시 광진구 구의동 59-1,서울시 광진구 천호대로 700,29.0,0.0,62.52,55.34,89,2,1,8,,,5억~6억,,
5,스타파크(59-1),62C㎡,서울시 광진구 구의동 59-1,서울시 광진구 천호대로 700,29.0,0.0,62.04,54.91,89,2,1,1,,,5억,,
6,스타파크(59-1),65㎡,서울시 광진구 구의동 59-1,서울시 광진구 천호대로 700,29.0,0.0,65.29,57.79,89,2,1,8,,"7억 3,000","5억 5,000~6억 2,000",,
7,스타파크(59-1),70,서울시 광진구 구의동 59-1,서울시 광진구 천호대로 700,29.0,0.0,70.96,62.8,89,3,1,8,,,"4억 5,000~6억",3억/100~4억/50,3억/100~4억/50
0,스타파크(80-37),65A㎡,서울시 광진구 구의동 80-37,서울시 광진구 자양로 203,22.0,0.0,65.97,56.43,86,3,2,1,,,,,
1,스타파크(80-37),66C㎡,서울시 광진구 구의동 80-37,서울시 광진구 자양로 203,22.0,0.0,66.89,57.21,86,3,2,8,,,,,
2,스타파크(80-37),66B㎡,서울시 광진구 구의동 80-37,서울시 광진구 자양로 203,22.0,0.0,66.57,56.94,86,3,2,1,,,,,
3,스타파크(80-37),68A㎡,서울시 광진구 구의동 80-37,서울시 광진구 자양로 203,22.0,0.0,68.47,58.56,86,3,2,1,,,,,
4,스타파크(80-37),69C㎡,서울시 광진구 구의동 80-37,서울시 광진구 자양로 203,22.0,0.0,69.45,59.4,86,3,2,6,,,6억,,
5,스타파크(80-37),69D㎡,서울시 광진구 구의동 80-37,서울시 광진구 자양로 203,22.0,0.0,69.93,59.81,86,3,2,4,,,6억,,
6,스타파크(80-37),69B,서울시 광진구 구의동 80-37,서울시 광진구 자양로 203,22.0,0.0,69.25,59.23,86,3,2,1,,,,,
0,신덕하이빌,71㎡,서울시 광진구 구의동 224-7,서울시 광진구 구의로 52,16.0,0.0,71.73,65.44,91,2,1,2,,,,,
1,신덕하이빌,81㎡,서울시 광진구 구의동 224-7,서울시 광진구 구의로 52,16.0,0.0,81.23,74.1,91,3,2,1,,,,,
2,신덕하이빌,86㎡,서울시 광진구 구의동 224-7,서울시 광진구 구의로 52,16.0,0.0,86.25,78.7,91,3,2,8,,,,,
3,신덕하이빌,91A㎡,서울시 광진구 구의동 224-7,서울시 광진구 구의로 52,16.0,0.0,91.77,83.72,91,3,2,1,,,,,
4,신덕하이빌,92B,서울시 광진구 구의동 224-7,서울시 광진구 구의로 52,16.0,0.0,92.9,84.76,91,3,2,4,,,,,
0,신원빌라트,194㎡,서울시 광진구 구의동 590,서울시 광진구 구의강변로3길 53,18.0,0.0,194.41,181.44,93,5,2,16,,25억,,,
1,신원빌라트,261,서울시 광진구 구의동 590,서울시 광진구 구의강변로3길 53,18.0,0.0,261.57,244.13,93,7,2,2,,,,,
0,아델리오(도시형),28㎡,서울시 광진구 구의동 243-48,서울시 광진구 자양로18길 90-3,14.0,0.0,28.96,22.13,76,1,1,4,,,,,
1,아델리오(도시형),36㎡,서울시 광진구 구의동 243-48,서울시 광진구 자양로18길 90-3,14.0,0.0,36.76,28.09,76,1,1,4,,,,,
2,아델리오(도시형),38A㎡,서울시 광진구 구의동 243-48,서울시 광진구 자양로18길 90-3,14.0,0.0,38.42,29.36,76,1,1,4,,,,,
3,아델리오(도시형),38C㎡,서울시 광진구 구의동 243-48,서울시 광진구 자양로18길 90-3,14.0,0.0,38.66,29.54,76,1,1,1,,,,,
4,아델리오(도시형),40B,서울시 광진구 구의동 243-48,서울시 광진구 자양로18길 90-3,14.0,0.0,40.07,30.62,76,1,1,1,,,,,
0,"아스하임(243-3,도시형)",26㎡,서울시 광진구 구의동 243-3,서울시 광진구 자양로18길 86,9.0,0.0,26.7,18.01,67,1,1,4,,,,,
1,"아스하임(243-3,도시형)",33㎡,서울시 광진구 구의동 243-3,서울시 광진구 자양로18길 86,9.0,0.0,33.3,22.58,68,1,1,4,,,,,
2,"아스하임(243-3,도시형)",58,서울시 광진구 구의동 243-3,서울시 광진구 자양로18길 86,9.0,0.0,58.81,40.14,68,1,1,1,,,,,
0,"아스하임(243-56,도시형)",19㎡,서울시 광진구 구의동 243-56,서울시 광진구 자양로18길 84,23.0,0.0,19.05,12.91,68,1,1,4,,,,,
1,"아스하임(243-56,도시형)",22A㎡,서울시 광진구 구의동 243-56,서울시 광진구 자양로18길 84,23.0,0.0,22.61,15.32,68,1,1,7,,,,,
2,"아스하임(243-56,도시형)",22B㎡,서울시 광진구 구의동 243-56,서울시 광진구 자양로18길 84,23.0,0.0,22.74,15.41,68,1,1,4,,,,,
3,"아스하임(243-56,도시형)",22C㎡,서울시 광진구 구의동 243-56,서울시 광진구 자양로18길 84,23.0,0.0,22.78,15.44,68,1,1,4,,,,,
4,"아스하임(243-56,도시형)",23D,서울시 광진구 구의동 243-56,서울시 광진구 자양로18길 84,23.0,0.0,23.43,15.88,68,1,1,4,,,,,
0,"아스하임(252-100,도시형)",18㎡,서울시 광진구 구의동 252-100,서울시 광진구 아차산로49길 41-5,12.0,0.0,18.64,12.85,69,1,1,3,,,,,
1,"아스하임(252-100,도시형)",21㎡,서울시 광진구 구의동 252-100,서울시 광진구 아차산로49길 41-5,12.0,0.0,21.54,14.85,69,1,1,3,,,,,
2,"아스하임(252-100,도시형)",28㎡,서울시 광진구 구의동 252-100,서울시 광진구 아차산로49길 41-5,12.0,0.0,28.94,19.95,69,1,1,3,,,,,
3,"아스하임(252-100,도시형)",49,서울시 광진구 구의동 252-100,서울시 광진구 아차산로49길 41-5,12.0,0.0,49.07,33.83,69,1,1,3,,,,,
0,아차산인앤인W클래스,123㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,123.68,109.63,89,3,2,1,,,,,
1,아차산인앤인W클래스,128㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,128.1,116.36,91,4,2,1,,,,,
2,아차산인앤인W클래스,130A㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,130.79,118.81,91,4,2,5,,,,,
3,아차산인앤인W클래스,132C㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,132.97,120.79,91,4,2,5,,,,,
4,아차산인앤인W클래스,132B㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,132.86,120.69,91,4,2,1,,,,,
5,아차산인앤인W클래스,146㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,146.85,130.17,89,4,2,1,,,,,
6,아차산인앤인W클래스,152㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,152.82,135.47,89,4,2,1,,,,,
7,아차산인앤인W클래스,158㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,158.92,140.87,89,4,2,1,,,,,
8,아차산인앤인W클래스,161㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,161.51,143.17,89,4,2,4,,"17억 5,000",,,
9,아차산인앤인W클래스,166㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,166.5,147.59,89,4,2,6,,,,,
10,아차산인앤인W클래스,172㎡,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,172.81,145.6,84,4,2,4,,,,,
11,아차산인앤인W클래스,204,서울시 광진구 구의동 58-26,서울시 광진구 천호대로137길 16-8,31.0,0.0,204.2,185.48,91,6,4,1,,,,,
0,아차산포레안,80㎡,서울시 광진구 구의동 663,서울시 광진구 천호대로 716,125.0,0.0,80.23,59.63,74,3,2,29,,,6억,,
1,아차산포레안,113A㎡,서울시 광진구 구의동 663,서울시 광진구 천호대로 716,125.0,0.0,113.93,84.68,74,3,2,64,,12억,7억,,
2,아차산포레안,114B㎡,서울시 광진구 구의동 663,서울시 광진구 천호대로 716,125.0,0.0,114.04,84.76,74,3,2,21,,13억,,,
3,아차산포레안,146,서울시 광진구 구의동 663,서울시 광진구 천호대로 716,125.0,0.0,146.28,108.72,74,4,2,11,,,,,
0,아하바하우스(주상복합),38A㎡,서울시 광진구 구의동 251-170,서울시 광진구 아차산로49길 95,8.0,0.0,38.97,29.99,77,1,1,4,,,,,
1,아하바하우스(주상복합),38B,서울시 광진구 구의동 251-170,서울시 광진구 아차산로49길 95,8.0,0.0,38.96,29.98,77,1,1,4,,,,,
0,알펜시아9차(도시형),58㎡,서울시 광진구 구의동 219-39,서울시 광진구 아차산로63길 7,10.0,0.0,58.81,50.67,86,2,1,1,,,,,
1,알펜시아9차(도시형),59㎡,서울시 광진구 구의동 219-39,서울시 광진구 아차산로63길 7,10.0,0.0,59.52,51.28,86,2,1,1,,,,,
2,알펜시아9차(도시형),65㎡,서울시 광진구 구의동 219-39,서울시 광진구 아차산로63길 7,10.0,0.0,65.43,56.37,86,3,2,1,,,,,
3,알펜시아9차(도시형),66A㎡,서울시 광진구 구의동 219-39,서울시 광진구 아차산로63길 7,10.0,0.0,66.14,56.98,86,3,2,1,,,,,
4,알펜시아9차(도시형),67B㎡,서울시 광진구 구의동 219-39,서울시 광진구 아차산로63길 7,10.0,0.0,67.02,57.74,86,3,2,3,,,,,
5,알펜시아9차(도시형),67C,서울시 광진구 구의동 219-39,서울시 광진구 아차산로63길 7,10.0,0.0,67.74,58.35,86,3,2,3,,,,,
0,우남위시빌,58㎡,서울시 광진구 구의동 591-29,서울시 광진구 아차산로58길 55,19.0,0.0,58,51.28,88,3,1,2,,,,,
1,우남위시빌,78㎡,서울시 광진구 구의동 591-29,서울시 광진구 아차산로58길 55,19.0,0.0,78.17,69.12,88,3,2,4,,,,,
2,우남위시빌,89㎡,서울시 광진구 구의동 591-29,서울시 광진구 아차산로58길 55,19.0,0.0,89.64,79.26,88,3,2,1,,,,,
3,우남위시빌,91A㎡,서울시 광진구 구의동 591-29,서울시 광진구 아차산로58길 55,19.0,0.0,91.46,80.86,88,3,2,4,,11억,,,
4,우남위시빌,93B㎡,서울시 광진구 구의동 591-29,서울시 광진구 아차산로58길 55,19.0,0.0,93.57,82.73,88,3,2,7,,,,,
5,우남위시빌,101,서울시 광진구 구의동 591-29,서울시 광진구 아차산로58길 55,19.0,0.0,101.87,90.06,88,4,2,1,,,,,
0,우신,59㎡,서울시 광진구 구의동 208-52,서울시 광진구 광나루로46길 52,10.0,0.0,59.31,53.3,90,2,1,1,,,,,
1,우신,69㎡,서울시 광진구 구의동 208-52,서울시 광진구 광나루로46길 52,10.0,0.0,69.99,62.92,90,3,1,1,,,,,
2,우신,82A㎡,서울시 광진구 구의동 208-52,서울시 광진구 광나루로46길 52,10.0,0.0,82.52,74.19,90,3,2,3,,"5억 5,000",,,
3,우신,83B㎡,서울시 광진구 구의동 208-52,서울시 광진구 광나루로46길 52,10.0,0.0,83.87,75.54,90,3,2,1,,,,,
4,우신,85㎡,서울시 광진구 구의동 208-52,서울시 광진구 광나루로46길 52,10.0,0.0,85.09,76.5,90,3,2,3,,,,,
5,우신,94,서울시 광진구 구의동 208-52,서울시 광진구 광나루로46길 52,10.0,0.0,94.59,84.9,90,3,2,1,,,,,
0,욱현,125㎡,서울시 광진구 구의동 56-22,서울시 광진구 자양로44길 5,8.0,0.0,125.63,113.82,91,3,2,1,,,,,
1,욱현,127㎡,서울시 광진구 구의동 56-22,서울시 광진구 자양로44길 5,8.0,0.0,127.33,115.36,91,3,2,1,,,,,
2,욱현,141A㎡,서울시 광진구 구의동 56-22,서울시 광진구 자양로44길 5,8.0,0.0,141.01,127.76,91,4,2,2,,,,,
3,욱현,142B㎡,서울시 광진구 구의동 56-22,서울시 광진구 자양로44길 5,8.0,0.0,142.91,129.48,91,4,2,2,,,,,
4,욱현,148㎡,서울시 광진구 구의동 56-22,서울시 광진구 자양로44길 5,8.0,0.0,148.52,134.56,91,4,2,1,,,,,
5,욱현,160,서울시 광진구 구의동 56-22,서울시 광진구 자양로44길 5,8.0,0.0,160.77,145.67,91,4,2,1,,,,,
0,은진,60㎡,서울시 광진구 구의동 57-3,서울시 광진구 천호대로137길 19,10.0,0.0,60.48,51.48,85,2,1,2,,,,,
1,은진,77㎡,서울시 광진구 구의동 57-3,서울시 광진구 천호대로137길 19,10.0,0.0,77.23,65.73,85,3,1,2,,,,,
2,은진,85B㎡,서울시 광진구 구의동 57-3,서울시 광진구 천호대로137길 19,10.0,0.0,85.98,73.17,85,3,2,4,,,,,
3,은진,85A,서울시 광진구 구의동 57-3,서울시 광진구 천호대로137길 19,10.0,0.0,85.9,73.12,85,3,2,2,,,,,
0,제이캐슬,41㎡,서울시 광진구 구의동 69-1,서울시 광진구 자양로 232,12.0,0.0,41.22,29.97,73,1,1,4,,,,,
1,제이캐슬,54A㎡,서울시 광진구 구의동 69-1,서울시 광진구 자양로 232,12.0,0.0,54.54,40.77,75,2,1,4,,,,,
2,제이캐슬,55B,서울시 광진구 구의동 69-1,서울시 광진구 자양로 232,12.0,0.0,55.89,41.85,75,2,1,4,,,,,
0,주성힐스톤,69㎡,서울시 광진구 구의동 664,서울시 광진구 광나루로44길 20,48.0,0.0,69.24,54.28,78,3,1,1,,,,,
1,주성힐스톤,73㎡,서울시 광진구 구의동 664,서울시 광진구 광나루로44길 20,48.0,0.0,73.25,56.58,77,3,1,1,,,,,
2,주성힐스톤,77㎡,서울시 광진구 구의동 664,서울시 광진구 광나루로44길 20,48.0,0.0,77.31,61.12,79,3,1,1,,,,,
3,주성힐스톤,78A㎡,서울시 광진구 구의동 664,서울시 광진구 광나루로44길 20,48.0,0.0,78.33,60.63,77,3,1,5,,,,,
4,주성힐스톤,80B㎡,서울시 광진구 구의동 664,서울시 광진구 광나루로44길 20,48.0,0.0,80.84,63.82,79,3,1,4,,,,,
5,주성힐스톤,84㎡,서울시 광진구 구의동 664,서울시 광진구 광나루로44길 20,48.0,0.0,84.69,66.92,79,3,1,4,,,,,
6,주성힐스톤,89㎡,서울시 광진구 구의동 664,서울시 광진구 광나루로44길 20,48.0,0.0,89.77,70.96,79,3,2,27,,,,,
7,주성힐스톤,101,서울시 광진구 구의동 664,서울시 광진구 광나루로44길 20,48.0,0.0,101.42,80.28,79,3,2,5,,,,,
0,진성파크뷰(도시형),29A㎡,서울시 광진구 구의동 633-4,서울시 광진구 광나루로30길 3,20.0,0.0,29.11,24.89,86,1,1,5,,,,,
1,진성파크뷰(도시형),29B㎡,서울시 광진구 구의동 633-4,서울시 광진구 광나루로30길 3,20.0,0.0,29.61,25.32,86,1,1,5,,,"4억 5,000",,
2,진성파크뷰(도시형),30A㎡,서울시 광진구 구의동 633-4,서울시 광진구 광나루로30길 3,20.0,0.0,30.11,25.75,86,1,1,5,,,,,
3,진성파크뷰(도시형),32B,서울시 광진구 구의동 633-4,서울시 광진구 광나루로30길 3,20.0,0.0,32.29,27.61,86,1,1,5,,"5억 1,000",,,
0,테라펠리스건대3차(주상복합),17B㎡,서울시 광진구 구의동 246-1,서울시 광진구 아차산로55길 11,29.0,0.0,17.45,12.47,71,1,1,13,,"2억 6,000",,"1,000/110~1,000/120","1,000/110~1,000/120"
1,테라펠리스건대3차(주상복합),17A㎡,서울시 광진구 구의동 246-1,서울시 광진구 아차산로55길 11,29.0,0.0,17.42,12.39,71,1,1,11,,,"2억 4,000","1,000/110","1,000/110"
2,테라펠리스건대3차(주상복합),38D㎡,서울시 광진구 구의동 246-1,서울시 광진구 아차산로55길 11,29.0,0.0,38.56,28.02,73,1,1,3,,,,,
3,테라펠리스건대3차(주상복합),38C,서울시 광진구 구의동 246-1,서울시 광진구 아차산로55길 11,29.0,0.0,38.56,28.02,73,1,1,2,,,,,
0,파르네빌,166㎡,서울시 광진구 구의동 587-58,서울시 광진구 구의강변로3길 16,19.0,0.0,166.01,147.59,89,4,2,1,,,,,
1,파르네빌,176㎡,서울시 광진구 구의동 587-58,서울시 광진구 구의강변로3길 16,19.0,0.0,176.89,157.26,89,4,2,1,,,,,
2,파르네빌,176A㎡,서울시 광진구 구의동 587-58,서울시 광진구 구의강변로3길 16,19.0,0.0,176.82,157.2,89,4,2,1,,,,,
3,파르네빌,176B㎡,서울시 광진구 구의동 587-58,서울시 광진구 구의강변로3길 16,19.0,0.0,176.83,157.21,89,4,2,1,,,,,
4,파르네빌,185㎡,서울시 광진구 구의동 587-58,서울시 광진구 구의강변로3길 16,19.0,0.0,185.75,165.14,89,3,2,4,,"12억~15억 5,000",,,
5,파르네빌,206㎡,서울시 광진구 구의동 587-58,서울시 광진구 구의강변로3길 16,19.0,0.0,206.05,183.19,89,5,2,1,,,,,
6,파르네빌,212㎡,서울시 광진구 구의동 587-58,서울시 광진구 구의강변로3길 16,19.0,0.0,212.74,189.14,89,4,2,1,,,,,
7,파르네빌,226㎡,서울시 광진구 구의동 587-58,서울시 광진구 구의강변로3길 16,19.0,0.0,226.9,201.73,89,4,2,4,,17억,,,
8,파르네빌,232,서울시 광진구 구의동 587-58,서울시 광진구 구의강변로3길 16,19.0,0.0,232.98,207.13,89,5,2,5,,17억,,,
0,파인캐슬,77㎡,서울시 광진구 구의동 68-23,서울시 광진구 자양로 216,8.0,0.0,77.32,69.44,90,3,2,4,,,,,
1,파인캐슬,81,서울시 광진구 구의동 68-23,서울시 광진구 자양로 216,8.0,0.0,81.17,72.9,90,3,2,4,,,,,
0,파크타운,73㎡,서울시 광진구 구의동 665,서울시 광진구 천호대로 671,28.0,0.0,73.91,55.07,75,3,2,1,,,,,
1,파크타운,79B㎡,서울시 광진구 구의동 665,서울시 광진구 천호대로 671,28.0,0.0,79.3,59.6,75,3,2,14,,"8억 1,000",,,
2,파크타운,79A,서울시 광진구 구의동 665,서울시 광진구 천호대로 671,28.0,0.0,79.22,59.26,75,3,2,13,,,,,
0,퓨젼빌,82㎡,서울시 광진구 구의동 244-6,서울시 광진구 아차산로 437,12.0,0.0,82.81,73.61,89,3,1,2,,,"5억 8,000",,
1,퓨젼빌,94,서울시 광진구 구의동 244-6,서울시 광진구 아차산로 437,12.0,0.0,94.16,83.69,89,3,1,10,,,,,
0,하늘애,89㎡,서울시 광진구 구의동 224-1,서울시 광진구 광나루로44길 40,19.0,0.0,89.34,79.09,89,3,2,1,,,,,
1,하늘애,95B㎡,서울시 광진구 구의동 224-1,서울시 광진구 광나루로44길 40,19.0,0.0,95.39,84.4,88,3,2,12,,,,,
2,하늘애,95A,서울시 광진구 구의동 224-1,서울시 광진구 광나루로44길 40,19.0,0.0,95.1,84.15,88,3,2,6,,"7억 8,000",,,
0,하우트빌(도시형),29,서울시 광진구 구의동 251-161,서울시 광진구 자양로 154-9,8.0,0.0,29.83,29.83,100,1,1,8,,,,,
0,한솔,101㎡,서울시 광진구 구의동 56-6,서울시 광진구 자양로44길 15,15.0,0.0,101.96,91.98,90,3,2,1,,,,,
1,한솔,117㎡,서울시 광진구 구의동 56-6,서울시 광진구 자양로44길 15,15.0,0.0,117,105.56,90,3,2,4,,,,,
2,한솔,117㎡,서울시 광진구 구의동 56-6,서울시 광진구 자양로44길 15,15.0,0.0,117.85,106.32,90,3,2,2,,,,,
3,한솔,126,서울시 광진구 구의동 56-6,서울시 광진구 자양로44길 15,15.0,0.0,126.62,114.24,90,4,2,8,,,,,
