,아파트명,면적,법정동주소,도로명주소,세대수,임대세대수,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,가격,매매호가,전세호가,월세호가,실거래가
0,VIP,76㎡,서울시 관악구 남현동 602-284,서울시 관악구 승방1길 87,10.0,0.0,76.27,68.83,90,3,1,1,,,,,
1,VIP,85㎡,서울시 관악구 남현동 602-284,서울시 관악구 승방1길 87,10.0,0.0,85.77,77.41,90,3,2,1,,,,,
2,VIP,91,서울시 관악구 남현동 602-284,서울시 관악구 승방1길 87,10.0,0.0,91.05,82.15,90,3,2,8,,"7억 2,000",,,
0,관악산대창센시티(101동),73㎡,서울시 관악구 남현동 1137,서울시 관악구 남현12길 21,49.0,0.0,73.07,59.6,82,3,1,10,,,,,
1,관악산대창센시티(101동),98㎡,서울시 관악구 남현동 1137,서울시 관악구 남현12길 21,49.0,0.0,98.13,80.26,82,3,1,10,,"8억 7,000","6억 3,000~6억 5,000",,
2,관악산대창센시티(101동),107㎡,서울시 관악구 남현동 1137,서울시 관악구 남현12길 21,49.0,0.0,107.01,84.9,79,3,2,20,,,,,
3,관악산대창센시티(101동),137,서울시 관악구 남현동 1137,서울시 관악구 남현12길 21,49.0,0.0,137.54,113.38,82,3,2,9,,,,5억/40,5억/40
0,관악산대창센시티(201동),106A㎡,서울시 관악구 남현동 1139,서울시 관악구 남부순환로260길 119,49.0,0.0,106.64,84.97,80,3,2,28,,"8억 1,000~8억 2,000","6억 5,000",3억/150~4억/100,3억/150~4억/100
1,관악산대창센시티(201동),106B㎡,서울시 관악구 남현동 1139,서울시 관악구 남부순환로260길 119,49.0,0.0,106.26,84.46,79,3,2,10,,"7억 8,000",,,
2,관악산대창센시티(201동),106C㎡,서울시 관악구 남현동 1139,서울시 관악구 남부순환로260길 119,49.0,0.0,106.51,84.74,80,3,2,10,,,,,
3,관악산대창센시티(201동),106D,서울시 관악구 남현동 1139,서울시 관악구 남부순환로260길 119,49.0,0.0,106.69,84.97,80,3,2,1,,,,,
0,관악산센텀,62㎡,서울시 관악구 남현동 1066-13,서울시 관악구 남현1가길 22,16.0,0.0,62.68,51.03,81,2,1,1,,,,,
1,관악산센텀,88㎡,서울시 관악구 남현동 1066-13,서울시 관악구 남현1가길 22,16.0,0.0,88.92,72.41,81,3,1,1,,,,,
2,관악산센텀,93㎡,서울시 관악구 남현동 1066-13,서울시 관악구 남현1가길 22,16.0,0.0,93.58,76.19,81,3,1,1,,,,,
3,관악산센텀,100A㎡,서울시 관악구 남현동 1066-13,서울시 관악구 남현1가길 22,16.0,0.0,100.87,82.13,81,3,2,8,,"8억 5,000",,,
4,관악산센텀,101B㎡,서울시 관악구 남현동 1066-13,서울시 관악구 남현1가길 22,16.0,0.0,101.57,82.7,81,3,2,4,,,,,
5,관악산센텀,104,서울시 관악구 남현동 1066-13,서울시 관악구 남현1가길 22,16.0,0.0,104.19,84.83,81,3,2,1,,,,,
0,기아하이츠빌,101㎡,서울시 관악구 남현동 1053-4,서울시 관악구 남부순환로256길 12,12.0,0.0,101.83,91.98,90,3,2,1,,,,,
1,기아하이츠빌,104A㎡,서울시 관악구 남현동 1053-4,서울시 관악구 남부순환로256길 12,12.0,0.0,104.93,94.74,90,3,2,1,,,,,
2,기아하이츠빌,106B,서울시 관악구 남현동 1053-4,서울시 관악구 남부순환로256길 12,12.0,0.0,106.23,95.91,90,3,2,10,,,,,
0,남현그린,66㎡,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,66.58,57.72,87,3,2,1,,,,,
1,남현그린,93㎡,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,93.96,81.45,87,3,2,1,,,,,
2,남현그린,94A㎡,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,94.73,82.12,87,3,2,2,,,,,
3,남현그린,96B㎡,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,96.02,83.23,87,4,2,1,,,,,
4,남현그린,101㎡,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,101.98,88.4,87,4,2,4,,,,,
5,남현그린,105A㎡,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,105.13,91.13,87,4,2,1,,,,,
6,남현그린,107B㎡,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,107.02,92.77,87,4,2,2,,,,,
7,남현그린,110㎡,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,110.62,95.89,87,4,2,1,,,,,
8,남현그린,127㎡,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,127.17,110.24,87,4,2,1,,,,,
9,남현그린,130,서울시 관악구 남현동 602-146,서울시 관악구 승방1길 66,15.0,0.0,130.14,112.82,87,3,2,1,,,,,
0,남현한일유앤아이,76㎡,서울시 관악구 남현동 1136,서울시 관악구 남부순환로256라길 25,170.0,0.0,76.17,59.91,79,3,2,12,,"7억 2,000~7억 5,000",,,
1,남현한일유앤아이,95A㎡,서울시 관악구 남현동 1136,서울시 관악구 남부순환로256라길 25,170.0,0.0,95.9,76.2,79,3,2,1,,,,,
2,남현한일유앤아이,96D㎡,서울시 관악구 남현동 1136,서울시 관악구 남부순환로256라길 25,170.0,0.0,96.42,76.01,79,3,2,1,,,,,
3,남현한일유앤아이,97C㎡,서울시 관악구 남현동 1136,서울시 관악구 남부순환로256라길 25,170.0,0.0,97.8,77.18,79,3,2,1,,,"6억 5,000",,
4,남현한일유앤아이,106C㎡,서울시 관악구 남현동 1136,서울시 관악구 남부순환로256라길 25,170.0,0.0,106.62,84.99,80,3,2,94,,,6억,3억/120,3억/120
5,남현한일유앤아이,106B㎡,서울시 관악구 남현동 1136,서울시 관악구 남부순환로256라길 25,170.0,0.0,106.53,84.99,80,3,2,17,,"9억 7,000","5억 5,000",,
6,남현한일유앤아이,106D㎡,서울시 관악구 남현동 1136,서울시 관악구 남부순환로256라길 25,170.0,0.0,106.99,84.99,79,3,2,16,,8억,,,
7,남현한일유앤아이,106A㎡,서울시 관악구 남현동 1136,서울시 관악구 남부순환로256라길 25,170.0,0.0,106.35,84.99,80,3,2,10,,10억,,,
8,남현한일유앤아이,151,서울시 관악구 남현동 1136,서울시 관악구 남부순환로256라길 25,170.0,0.0,151.86,127.84,84,4,2,18,,13억,,,
0,남현한일유앤아이2차,91㎡,서울시 관악구 남현동 1077-1,서울시 관악구 남현길 113,40.0,0.0,91.87,70.82,77,3,2,6,,,,,
1,남현한일유앤아이2차,109,서울시 관악구 남현동 1077-1,서울시 관악구 남현길 113,40.0,0.0,109.25,84.99,78,3,2,34,,"7억 5,000~10억",,,
0,남현현대아이,57㎡,서울시 관악구 남현동 1054-42,서울시 관악구 남부순환로260길 30,14.0,0.0,57.95,50.46,87,2,1,1,,,,,
1,남현현대아이,72A㎡,서울시 관악구 남현동 1054-42,서울시 관악구 남부순환로260길 30,14.0,0.0,72.68,63.28,87,2,1,1,,,,,
2,남현현대아이,73B㎡,서울시 관악구 남현동 1054-42,서울시 관악구 남부순환로260길 30,14.0,0.0,73.69,64.16,87,2,1,1,,,,,
3,남현현대아이,76㎡,서울시 관악구 남현동 1054-42,서울시 관악구 남부순환로260길 30,14.0,0.0,76.36,66.49,87,2,1,1,,,,,
4,남현현대아이,89A㎡,서울시 관악구 남현동 1054-42,서울시 관악구 남부순환로260길 30,14.0,0.0,89.75,78.15,87,3,2,1,,,,,
5,남현현대아이,90B㎡,서울시 관악구 남현동 1054-42,서울시 관악구 남부순환로260길 30,14.0,0.0,90.89,79.14,87,3,2,2,,,,,
6,남현현대아이,92A㎡,서울시 관악구 남현동 1054-42,서울시 관악구 남부순환로260길 30,14.0,0.0,92.61,80.64,87,3,2,1,,,,,
7,남현현대아이,93B㎡,서울시 관악구 남현동 1054-42,서울시 관악구 남부순환로260길 30,14.0,0.0,93.5,81.41,87,3,2,4,,,,,
8,남현현대아이,95,서울시 관악구 남현동 1054-42,서울시 관악구 남부순환로260길 30,14.0,0.0,95.34,83.02,87,3,2,2,,,,,
0,남현흥화브라운빌,77㎡,서울시 관악구 남현동 1132,서울시 관악구 남현길 144,88.0,0.0,77.06,59.88,78,3,2,11,,9억,,,
1,남현흥화브라운빌,107㎡,서울시 관악구 남현동 1132,서울시 관악구 남현길 144,88.0,0.0,107.82,84.95,79,3,2,53,,9억,,,
2,남현흥화브라운빌,134,서울시 관악구 남현동 1132,서울시 관악구 남현길 144,88.0,0.0,134.47,115.72,86,4,2,24,,13억,"6억 8,000",,
0,네스코로와(민간임대),14A㎡,서울시 관악구 남현동 1061-13,서울시 관악구 남현1길 68-18,28.0,28.0,14.93,11.32,76,1,1,8,,,,,
1,네스코로와(민간임대),15B㎡,서울시 관악구 남현동 1061-13,서울시 관악구 남현1길 68-18,28.0,28.0,15.4,11.68,76,1,1,16,,,,,
2,네스코로와(민간임대),18,서울시 관악구 남현동 1061-13,서울시 관악구 남현1길 68-18,28.0,28.0,18.46,14,76,1,1,4,,,,,
0,네스코뮤즈빌,100㎡,서울시 관악구 남현동 602-216,서울시 관악구 승방1길 51,15.0,0.0,100.91,91.37,91,3,2,1,,,,,
1,네스코뮤즈빌,111㎡,서울시 관악구 남현동 602-216,서울시 관악구 승방1길 51,15.0,0.0,111.38,100.85,91,4,2,1,,,,,
2,네스코뮤즈빌,114㎡,서울시 관악구 남현동 602-216,서울시 관악구 승방1길 51,15.0,0.0,114.24,103.44,91,4,2,1,,,,,
3,네스코뮤즈빌,146A㎡,서울시 관악구 남현동 602-216,서울시 관악구 승방1길 51,15.0,0.0,146.99,133.09,91,4,2,1,,,,,
4,네스코뮤즈빌,147㎡,서울시 관악구 남현동 602-216,서울시 관악구 승방1길 51,15.0,0.0,147.83,133.85,91,4,2,1,,,,,
5,네스코뮤즈빌,147B㎡,서울시 관악구 남현동 602-216,서울시 관악구 승방1길 51,15.0,0.0,147.01,133.11,91,4,2,1,,,,,
6,네스코뮤즈빌,153A㎡,서울시 관악구 남현동 602-216,서울시 관악구 승방1길 51,15.0,0.0,153.02,138.55,91,4,2,3,,,,,
7,네스코뮤즈빌,153B㎡,서울시 관악구 남현동 602-216,서울시 관악구 승방1길 51,15.0,0.0,153.04,138.57,91,4,2,3,,,,,
8,네스코뮤즈빌,154,서울시 관악구 남현동 602-216,서울시 관악구 승방1길 51,15.0,0.0,154.29,139.7,91,4,2,3,,,,,
0,네스코수피아(도시형),41C㎡,서울시 관악구 남현동 602-27,서울시 관악구 승방4길 6,50.0,0.0,41.44,35.52,86,1,1,6,,,,,
1,네스코수피아(도시형),42B㎡,서울시 관악구 남현동 602-27,서울시 관악구 승방4길 6,50.0,0.0,42.88,34.94,81,1,1,9,,,,,
2,네스코수피아(도시형),42A㎡,서울시 관악구 남현동 602-27,서울시 관악구 승방4길 6,50.0,0.0,42.1,34.3,81,1,1,6,,,"4억 2,000",,
3,네스코수피아(도시형),47㎡,서울시 관악구 남현동 602-27,서울시 관악구 승방4길 6,50.0,0.0,47.42,38.64,81,1,1,9,,,,,
4,네스코수피아(도시형),54A㎡,서울시 관악구 남현동 602-27,서울시 관악구 승방4길 6,50.0,0.0,54.76,46.93,86,1,1,10,,,,,
5,네스코수피아(도시형),55B,서울시 관악구 남현동 602-27,서울시 관악구 승방4길 6,50.0,0.0,55.47,47.54,86,1,1,10,,,,,
0,네스코승방(주상복합),37㎡,서울시 관악구 남현동 602-54,서울시 관악구 승방6길 18,16.0,0.0,37.91,33.97,90,2,1,4,,,,,
1,네스코승방(주상복합),40㎡,서울시 관악구 남현동 602-54,서울시 관악구 승방6길 18,16.0,0.0,40.85,36.61,90,2,1,4,,,,,
2,네스코승방(주상복합),62,서울시 관악구 남현동 602-54,서울시 관악구 승방6길 18,16.0,0.0,62.79,56.27,90,3,2,8,,,,,
0,네스코시티(주상복합),21㎡,서울시 관악구 남현동 602-45,서울시 관악구 승방6길 30,16.0,0.0,21.22,15.67,74,1,1,15,,,,,
1,네스코시티(주상복합),107,서울시 관악구 남현동 602-45,서울시 관악구 승방6길 30,16.0,0.0,107.94,79.71,74,3,2,1,,,,,
0,노블스톤,94A㎡,서울시 관악구 남현동 1072-50,서울시 관악구 남부순환로256나길 7,10.0,0.0,94.37,83.33,88,3,2,1,,,,,
1,노블스톤,94B㎡,서울시 관악구 남현동 1072-50,서울시 관악구 남부순환로256나길 7,10.0,0.0,94.99,83.88,88,3,2,1,,,,,
2,노블스톤,108㎡,서울시 관악구 남현동 1072-50,서울시 관악구 남부순환로256나길 7,10.0,0.0,108.93,96.19,88,3,2,3,,,,,
3,노블스톤,113㎡,서울시 관악구 남현동 1072-50,서울시 관악구 남부순환로256나길 7,10.0,0.0,113.73,100.42,88,3,2,3,,,,,
4,노블스톤,114㎡,서울시 관악구 남현동 1072-50,서울시 관악구 남부순환로256나길 7,10.0,0.0,114.88,101.44,88,3,2,1,,,,,
5,노블스톤,158,서울시 관악구 남현동 1072-50,서울시 관악구 남부순환로256나길 7,10.0,0.0,158.27,139.75,88,4,2,1,,8억,,,
0,뉴타운,63㎡,서울시 관악구 남현동 602-329,서울시 관악구 승방3길 36-11,32.0,0.0,63.94,54.49,85,2,1,1,,,,,
1,뉴타운,76㎡,서울시 관악구 남현동 602-329,서울시 관악구 승방3길 36-11,32.0,0.0,76.38,65.1,85,3,2,1,,,,,
2,뉴타운,78㎡,서울시 관악구 남현동 602-329,서울시 관악구 승방3길 36-11,32.0,0.0,78.78,67.14,85,3,2,1,,,,,
3,뉴타운,83A㎡,서울시 관악구 남현동 602-329,서울시 관악구 승방3길 36-11,32.0,0.0,83.43,71.1,85,3,2,1,,,,,
4,뉴타운,84B㎡,서울시 관악구 남현동 602-329,서울시 관악구 승방3길 36-11,32.0,0.0,84.12,71.7,85,3,2,4,,"8억 3,000",,,
5,뉴타운,86㎡,서울시 관악구 남현동 602-329,서울시 관악구 승방3길 36-11,32.0,0.0,86.73,73.92,85,3,2,1,,,,,
6,뉴타운,92㎡,서울시 관악구 남현동 602-329,서울시 관악구 승방3길 36-11,32.0,0.0,92.54,78.87,85,3,2,5,,,,,
7,뉴타운,96,서울시 관악구 남현동 602-329,서울시 관악구 승방3길 36-11,32.0,0.0,96.66,84.59,88,3,2,18,,,,"3억 7,000/50","3억 7,000/50"
0,다청림라인씨티(도시형),46㎡,서울시 관악구 남현동 602-17,서울시 관악구 승방4길 20,76.0,0.0,46.15,30.67,66,2,1,9,,,,,
1,다청림라인씨티(도시형),48A㎡,서울시 관악구 남현동 602-17,서울시 관악구 승방4길 20,76.0,0.0,48.37,32.15,66,2,1,19,,,"3억 2,500~3억 3,000",3억/5,3억/5
2,다청림라인씨티(도시형),50B㎡,서울시 관악구 남현동 602-17,서울시 관악구 승방4길 20,76.0,0.0,50.57,33.41,66,3,1,19,,,"3억 3,000",3억/40,3억/40
3,다청림라인씨티(도시형),55㎡,서울시 관악구 남현동 602-17,서울시 관악구 승방4길 20,76.0,0.0,55.25,36.68,66,3,1,9,,,,,
4,다청림라인씨티(도시형),58㎡,서울시 관악구 남현동 602-17,서울시 관악구 승방4길 20,76.0,0.0,58.16,38.53,66,3,2,10,,,,,
5,다청림라인씨티(도시형),62,서울시 관악구 남현동 602-17,서울시 관악구 승방4길 20,76.0,0.0,62.92,41.93,67,3,2,10,,,4억,4억/30,4억/30
0,더트라이앵글3차(주상복합),52A㎡,서울시 관악구 남현동 602-57,서울시 관악구 승방6길 10,8.0,0.0,52.36,28.94,55,2,1,4,,,,,
1,더트라이앵글3차(주상복합),54B,서울시 관악구 남현동 602-57,서울시 관악구 승방6길 10,8.0,0.0,54.12,29.91,55,2,1,4,,,,,
0,동송하이클래스(1071-3),89㎡,서울시 관악구 남현동 1071-3,서울시 관악구 남부순환로256길 36,19.0,0.0,89.49,78.66,88,3,2,1,,,,,
1,동송하이클래스(1071-3),93㎡,서울시 관악구 남현동 1071-3,서울시 관악구 남부순환로256길 36,19.0,0.0,93.01,81.75,88,3,2,4,,,,,
2,동송하이클래스(1071-3),95A㎡,서울시 관악구 남현동 1071-3,서울시 관악구 남부순환로256길 36,19.0,0.0,95.95,84.33,88,3,2,4,,,,,
3,동송하이클래스(1071-3),96B㎡,서울시 관악구 남현동 1071-3,서울시 관악구 남부순환로256길 36,19.0,0.0,96.29,84.63,88,3,2,3,,,,,
4,동송하이클래스(1071-3),102㎡,서울시 관악구 남현동 1071-3,서울시 관악구 남부순환로256길 36,19.0,0.0,102.7,90.27,88,4,2,4,,,,,
5,동송하이클래스(1071-3),121㎡,서울시 관악구 남현동 1071-3,서울시 관악구 남부순환로256길 36,19.0,0.0,121.92,107.16,88,3,2,1,,,,,
6,동송하이클래스(1071-3),130㎡,서울시 관악구 남현동 1071-3,서울시 관악구 남부순환로256길 36,19.0,0.0,130.56,114.75,88,3,2,1,,,,,
7,동송하이클래스(1071-3),137,서울시 관악구 남현동 1071-3,서울시 관악구 남부순환로256길 36,19.0,0.0,137.15,120.55,88,3,2,1,,,,,
0,동송하이클래스(602-163),53㎡,서울시 관악구 남현동 602-163,서울시 관악구 승방3가길 31,18.0,0.0,53.85,46.62,87,2,1,1,,,,,
1,동송하이클래스(602-163),56㎡,서울시 관악구 남현동 602-163,서울시 관악구 승방3가길 31,18.0,0.0,56.29,48.72,87,2,1,1,,,,,
2,동송하이클래스(602-163),62㎡,서울시 관악구 남현동 602-163,서울시 관악구 승방3가길 31,18.0,0.0,62.1,50.67,82,2,1,1,,,,,
3,동송하이클래스(602-163),81B㎡,서울시 관악구 남현동 602-163,서울시 관악구 승방3가길 31,18.0,0.0,81.51,70.56,87,3,1,1,,,,,
4,동송하이클래스(602-163),82C㎡,서울시 관악구 남현동 602-163,서울시 관악구 승방3가길 31,18.0,0.0,82.44,71.36,87,3,1,1,,,,,
5,동송하이클래스(602-163),83A㎡,서울시 관악구 남현동 602-163,서울시 관악구 승방3가길 31,18.0,0.0,83.06,67.76,82,3,1,1,,,,,
6,동송하이클래스(602-163),93㎡,서울시 관악구 남현동 602-163,서울시 관악구 승방3가길 31,18.0,0.0,93.83,76.54,82,3,2,4,,,,,
7,동송하이클래스(602-163),95A㎡,서울시 관악구 남현동 602-163,서울시 관악구 승방3가길 31,18.0,0.0,95.1,82.32,87,3,2,4,,,,,
8,동송하이클래스(602-163),96B,서울시 관악구 남현동 602-163,서울시 관악구 승방3가길 31,18.0,0.0,96.03,83.12,87,3,2,4,,,,,
0,라움,62㎡,서울시 관악구 남현동 602-110,서울시 관악구 승방길 90-1,14.0,0.0,62.43,47.82,77,3,2,2,,"5억 5,000~5억 6,000","4억 3,000",,
1,라움,67㎡,서울시 관악구 남현동 602-110,서울시 관악구 승방길 90-1,14.0,0.0,67.09,51.58,77,3,2,6,,,,,
2,라움,68,서울시 관악구 남현동 602-110,서울시 관악구 승방길 90-1,14.0,0.0,68.21,52.41,77,3,2,6,,,,,
0,로미,45㎡,서울시 관악구 남현동 602-201,서울시 관악구 승방3나길 1,10.0,0.0,45.27,39.87,88,2,1,1,,,,,
1,로미,111㎡,서울시 관악구 남현동 602-201,서울시 관악구 승방3나길 1,10.0,0.0,111.78,98.44,88,3,2,2,,,,,
2,로미,116㎡,서울시 관악구 남현동 602-201,서울시 관악구 승방3나길 1,10.0,0.0,116.39,102.5,88,3,2,6,,,,,
3,로미,222,서울시 관악구 남현동 602-201,서울시 관악구 승방3나길 1,10.0,0.0,222.4,195.86,88,3,2,1,,,,,
0,르메이에르강남타운1차(주상복합),155,서울시 관악구 남현동 1059-1,서울시 관악구 남부순환로 2068,46.0,0.0,155.11,132.36,85,4,2,46,,,"7억 5,000",5억/100,5억/100
0,리치골드빌,41㎡,서울시 관악구 남현동 602-55,서울시 관악구 승방6길 12,8.0,0.0,41.62,33.12,80,2,1,4,,,,,
1,리치골드빌,58,서울시 관악구 남현동 602-55,서울시 관악구 승방6길 12,8.0,0.0,58.39,46.46,80,2,1,4,,,,,
0,문영마운틴,74㎡,서울시 관악구 남현동 1072-57,서울시 관악구 남부순환로260길 91,19.0,0.0,74.25,65.46,88,3,1,1,,,,,
1,문영마운틴,83㎡,서울시 관악구 남현동 1072-57,서울시 관악구 남부순환로260길 91,19.0,0.0,83.85,73.93,88,3,2,2,,,,,
2,문영마운틴,94㎡,서울시 관악구 남현동 1072-57,서울시 관악구 남부순환로260길 91,19.0,0.0,94.45,83.27,88,3,2,15,,,,,
3,문영마운틴,132,서울시 관악구 남현동 1072-57,서울시 관악구 남부순환로260길 91,19.0,0.0,132.38,116.74,88,4,2,1,,,,,
0,별장,103㎡,서울시 관악구 남현동 602-323,서울시 관악구 승방1길 101,12.0,0.0,103.45,95.64,92,3,2,3,,,,,
1,별장,114㎡,서울시 관악구 남현동 602-323,서울시 관악구 승방1길 101,12.0,0.0,114.01,105.4,92,3,2,6,,,5억,,
2,별장,152㎡,서울시 관악구 남현동 602-323,서울시 관악구 승방1길 101,12.0,0.0,152.45,140.94,92,3,2,1,,,,,
3,별장,180㎡,서울시 관악구 남현동 602-323,서울시 관악구 승방1길 101,12.0,0.0,180.29,166.68,92,4,2,1,,,,,
4,별장,200,서울시 관악구 남현동 602-323,서울시 관악구 승방1길 101,12.0,0.0,200.36,185.24,92,4,2,1,,,,,
0,삼성홈타운,71㎡,서울시 관악구 남현동 602-200,서울시 관악구 승방3나길 2,12.0,0.0,71.74,64.13,89,3,1,1,,,,,
1,삼성홈타운,87㎡,서울시 관악구 남현동 602-200,서울시 관악구 승방3나길 2,12.0,0.0,87.46,78.18,89,3,2,1,,,,,
2,삼성홈타운,90A㎡,서울시 관악구 남현동 602-200,서울시 관악구 승방3나길 2,12.0,0.0,90.87,81.23,89,3,2,1,,,,,
3,삼성홈타운,93B㎡,서울시 관악구 남현동 602-200,서울시 관악구 승방3나길 2,12.0,0.0,93.67,83.73,89,3,2,1,,,,,
4,삼성홈타운,94A㎡,서울시 관악구 남현동 602-200,서울시 관악구 승방3나길 2,12.0,0.0,94.61,84.57,89,3,2,4,,,,,
5,삼성홈타운,95B㎡,서울시 관악구 남현동 602-200,서울시 관악구 승방3나길 2,12.0,0.0,95.06,84.97,89,3,2,3,,,,,
6,삼성홈타운,110,서울시 관악구 남현동 602-200,서울시 관악구 승방3나길 2,12.0,0.0,110.48,98.76,89,4,2,1,,,,,
0,삼원하이츠11차,64㎡,서울시 관악구 남현동 602-210,서울시 관악구 승방1길 46,10.0,0.0,64.32,56.47,88,2,1,2,,,,,
1,삼원하이츠11차,79㎡,서울시 관악구 남현동 602-210,서울시 관악구 승방1길 46,10.0,0.0,79.67,69.94,88,3,1,2,,,,,
2,삼원하이츠11차,85,서울시 관악구 남현동 602-210,서울시 관악구 승방1길 46,10.0,0.0,85.71,75.25,88,3,2,6,,,,,
0,샌트앤,90A㎡,서울시 관악구 남현동 602-154,서울시 관악구 승방3나길 30,15.0,0.0,90.07,77.59,86,3,2,2,,,,,
1,샌트앤,90B㎡,서울시 관악구 남현동 602-154,서울시 관악구 승방3나길 30,15.0,0.0,90.81,78.23,86,3,2,1,,,,,
2,샌트앤,103A㎡,서울시 관악구 남현동 602-154,서울시 관악구 승방3나길 30,15.0,0.0,103.47,89.14,86,3,2,6,,,"5억 5,000",,
3,샌트앤,103B㎡,서울시 관악구 남현동 602-154,서울시 관악구 승방3나길 30,15.0,0.0,103.52,89.18,86,3,2,3,,,,,
4,샌트앤,126㎡,서울시 관악구 남현동 602-154,서울시 관악구 승방3나길 30,15.0,0.0,126.36,108.86,86,3,2,1,,,,,
5,샌트앤,128,서울시 관악구 남현동 602-154,서울시 관악구 승방3나길 30,15.0,0.0,128.06,110.32,86,3,2,2,,,,,
0,샌트앤2차,82㎡,서울시 관악구 남현동 602-192,서울시 관악구 승방7길 11,11.0,0.0,82.89,74.24,90,3,2,1,,,,,
1,샌트앤2차,90㎡,서울시 관악구 남현동 602-192,서울시 관악구 승방7길 11,11.0,0.0,90.71,81.26,90,3,2,1,,"5억 8,000",,,
2,샌트앤2차,96㎡,서울시 관악구 남현동 602-192,서울시 관악구 승방7길 11,11.0,0.0,96.16,86.13,90,3,2,1,,,,,
3,샌트앤2차,99A㎡,서울시 관악구 남현동 602-192,서울시 관악구 승방7길 11,11.0,0.0,99,88.67,90,3,2,1,,,,,
4,샌트앤2차,100B㎡,서울시 관악구 남현동 602-192,서울시 관악구 승방7길 11,11.0,0.0,100.45,89.97,90,3,2,1,,,,,
5,샌트앤2차,107,서울시 관악구 남현동 602-192,서울시 관악구 승방7길 11,11.0,0.0,107.91,96.65,90,3,2,6,,10억,,,
0,성원나이스,101㎡,서울시 관악구 남현동 602-189,서울시 관악구 승방3가길 22,15.0,0.0,101.13,89.8,89,3,2,4,,,,,
1,성원나이스,107㎡,서울시 관악구 남현동 602-189,서울시 관악구 승방3가길 22,15.0,0.0,107.14,95.14,89,3,2,4,,,,,
2,성원나이스,170㎡,서울시 관악구 남현동 602-189,서울시 관악구 승방3가길 22,15.0,0.0,170.2,151.13,89,3,2,1,,,,,
3,성원나이스,172㎡,서울시 관악구 남현동 602-189,서울시 관악구 승방3가길 22,15.0,0.0,172.46,153.14,89,3,2,1,,,,,
4,성원나이스,192㎡,서울시 관악구 남현동 602-189,서울시 관악구 승방3가길 22,15.0,0.0,192.36,170.82,89,3,2,1,,,,,
5,성원나이스,195,서울시 관악구 남현동 602-189,서울시 관악구 승방3가길 22,15.0,0.0,195.62,97.81,50,3,2,4,,,,,
0,세종하이츠,66㎡,서울시 관악구 남현동 1072-63,서울시 관악구 남부순환로260길 77,19.0,0.0,66.25,57.32,87,3,2,1,,,,,
1,세종하이츠,72㎡,서울시 관악구 남현동 1072-63,서울시 관악구 남부순환로260길 77,19.0,0.0,72.12,62.38,86,3,2,2,,,,,
2,세종하이츠,76㎡,서울시 관악구 남현동 1072-63,서울시 관악구 남부순환로260길 77,19.0,0.0,76.43,66.12,87,3,2,1,,,,,
3,세종하이츠,98㎡,서울시 관악구 남현동 1072-63,서울시 관악구 남부순환로260길 77,19.0,0.0,98.13,84.9,87,3,2,14,,,,,
4,세종하이츠,109,서울시 관악구 남현동 1072-63,서울시 관악구 남부순환로260길 77,19.0,0.0,109.57,94.79,87,3,2,1,,,,,
0,센텀(주상복합),94A㎡,서울시 관악구 남현동 1062-22,서울시 관악구 남현3길 63,12.0,0.0,94.68,79.36,84,3,1,4,,8억,,,
1,센텀(주상복합),94B㎡,서울시 관악구 남현동 1062-22,서울시 관악구 남현3길 63,12.0,0.0,94.73,79.4,84,3,1,4,,,,,
2,센텀(주상복합),95C,서울시 관악구 남현동 1062-22,서울시 관악구 남현3길 63,12.0,0.0,95.28,79.86,84,3,1,4,,,,,
0,솔본,91A㎡,서울시 관악구 남현동 1085-17,서울시 관악구 남현1가길 42-3,18.0,0.0,91.24,80.51,88,3,2,1,,,,,
1,솔본,93B㎡,서울시 관악구 남현동 1085-17,서울시 관악구 남현1가길 42-3,18.0,0.0,93.62,82.61,88,3,2,1,,,,,
2,솔본,102A㎡,서울시 관악구 남현동 1085-17,서울시 관악구 남현1가길 42-3,18.0,0.0,102.26,90.22,88,3,2,5,,,,,
3,솔본,103B㎡,서울시 관악구 남현동 1085-17,서울시 관악구 남현1가길 42-3,18.0,0.0,103.99,91.76,88,3,2,5,,,,,
4,솔본,104C㎡,서울시 관악구 남현동 1085-17,서울시 관악구 남현1가길 42-3,18.0,0.0,104.06,91.81,88,3,2,1,,,,,
5,솔본,108,서울시 관악구 남현동 1085-17,서울시 관악구 남현1가길 42-3,18.0,0.0,108.64,95.86,88,3,2,5,,"9억~9억 5,000",,,
0,송림퍼스트빌,77㎡,서울시 관악구 남현동 602-283,서울시 관악구 승방1길 83,12.0,0.0,77.52,70.13,90,3,2,1,,,,,
