,아파트명,면적,법정동주소,도로명주소,세대수,임대세대수,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,가격,매매호가,전세호가,월세호가,실거래가
0,미래하이츠,98A㎡,서울시 구로구 가리봉동 137-7,서울시 구로구 남부순환로107길 12,18.0,0.0,98.52,83.56,85,3,2,1,,,,,
1,미래하이츠,99B㎡,서울시 구로구 가리봉동 137-7,서울시 구로구 남부순환로107길 12,18.0,0.0,99.34,84.26,85,3,2,5,,,,,
2,미래하이츠,110㎡,서울시 구로구 가리봉동 137-7,서울시 구로구 남부순환로107길 12,18.0,0.0,110.35,93.59,85,3,2,6,,,,,
3,미래하이츠,114,서울시 구로구 가리봉동 137-7,서울시 구로구 남부순환로107길 12,18.0,0.0,114.3,96.94,85,3,2,6,,,,,
0,효성,84㎡,서울시 구로구 가리봉동 139,서울시 구로구 남부순환로 1299,96.0,0.0,84.28,59.94,71,3,1,42,,"5억 2,000~5억 5,000",,,
1,효성,119,서울시 구로구 가리봉동 139,서울시 구로구 남부순환로 1299,96.0,0.0,119.32,84.87,71,3,2,54,,"5억 5,000~6억 8,000",,,
0,e-푸른,72㎡,서울시 구로구 개봉동 491,서울시 구로구 개봉로17아길 41-13,36.0,0.0,72.34,59.2,82,3,2,12,,"4억 5,000","3억~3억 2,000",,
1,e-푸른,101,서울시 구로구 개봉동 491,서울시 구로구 개봉로17아길 41-13,36.0,0.0,101.45,83.02,82,3,2,24,,5억,,,
0,개봉가연(도시형),17㎡,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,17.58,12.25,70,1,1,1,,,,,
1,개봉가연(도시형),20㎡,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,20.17,14.05,70,1,1,1,,,,,
2,개봉가연(도시형),22B㎡,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,22.61,15.75,70,1,1,5,,,,,
3,개봉가연(도시형),22A㎡,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,22.6,15.75,70,1,1,4,,,,,
4,개봉가연(도시형),24C㎡,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,24.11,16.8,70,1,1,5,,,,,
5,개봉가연(도시형),25B㎡,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,25.62,17.85,70,1,1,4,,,,"1,000/50","1,000/50"
6,개봉가연(도시형),25A㎡,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,25.12,17.5,70,1,1,1,,,,,
7,개봉가연(도시형),33A㎡,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,33.44,23.3,70,1,1,1,,,,,
8,개봉가연(도시형),33B㎡,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,33.66,23.45,70,1,1,1,,,,,
9,개봉가연(도시형),47,서울시 구로구 개봉동 202-15,서울시 구로구 남부순환로97길 20-7,24.0,0.0,47.79,33.3,70,1,1,1,,,,,
0,개봉대상,88㎡,서울시 구로구 개봉동 477,서울시 구로구 개봉로1길 170,208.0,0.0,88.27,59.93,68,3,1,90,,"5억 5,000~6억",,,
1,개봉대상,109C㎡,서울시 구로구 개봉동 477,서울시 구로구 개봉로1길 170,208.0,0.0,109.83,74.56,68,3,2,43,,"5억 5,000~6억 3,000",,,
2,개봉대상,111A㎡,서울시 구로구 개봉동 477,서울시 구로구 개봉로1길 170,208.0,0.0,111.15,84.98,76,3,2,50,,"6억 5,000",,,
3,개봉대상,111B,서울시 구로구 개봉동 477,서울시 구로구 개봉로1길 170,208.0,0.0,111.11,84.94,76,3,2,25,,,"3억 2,000",,
0,개봉상우(상우2단지),85㎡,서울시 구로구 개봉동 487,서울시 구로구 남부순환로97길 74,72.0,0.0,85.4,64.91,76,3,2,18,,,,,
1,개봉상우(상우2단지),89㎡,서울시 구로구 개봉동 487,서울시 구로구 남부순환로97길 74,72.0,0.0,89.74,67.96,76,3,2,18,,6억,4억,,
2,개봉상우(상우2단지),106,서울시 구로구 개봉동 487,서울시 구로구 남부순환로97길 74,72.0,0.0,106.46,82.8,78,3,2,36,,7억,"4억 5,000~4억 9,000",,
0,개봉아이파크,80㎡,서울시 구로구 개봉동 489,서울시 구로구 개봉로2길 133-15,684.0,0.0,80.54,59.99,74,3,2,123,,"7억 5,000~8억 3,000",,,
1,개봉아이파크,115㎡,서울시 구로구 개봉동 489,서울시 구로구 개봉로2길 133-15,684.0,0.0,115.61,84.98,74,3,2,457,,"10억 1,000~12억","5억 2,000~6억 2,000","2억/135~2억 5,000/135","2억/135~2억 5,000/135"
2,개봉아이파크,151,서울시 구로구 개봉동 489,서울시 구로구 개봉로2길 133-15,684.0,0.0,151.02,117.74,78,4,2,104,,11억~14억,"5억 7,000~6억",,
0,개봉진로,78㎡,서울시 구로구 개봉동 479,서울시 구로구 개봉로15길 84-15,72.0,0.0,78.66,59.82,76,3,1,40,,"3억 7,000~4억 5,000","3억~3억 5,000",,
1,개봉진로,109㎡,서울시 구로구 개봉동 479,서울시 구로구 개봉로15길 84-15,72.0,0.0,109.11,82.98,76,3,2,22,,,,,
2,개봉진로,116,서울시 구로구 개봉동 479,서울시 구로구 개봉로15길 84-15,72.0,0.0,116.29,88.44,76,4,2,10,,,,,
0,개봉푸르지오,84C㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,84.67,59.9,71,3,2,27,,,"4억 5,000",,
1,개봉푸르지오,85A㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,85.67,59.86,70,3,2,42,,"8억 5,000","4억 5,000~4억 7,000",,
2,개봉푸르지오,85B㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,85.35,59.86,70,3,2,30,,"9억 5,000~10억","4억 5,000",,
3,개봉푸르지오,99C㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,99.9,71.49,72,3,2,48,,"8억 5,000",,,
4,개봉푸르지오,100B㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,100.21,71.86,72,3,2,48,,"8억~11억 5,000","4억~4억 5,000",3억/50,3억/50
5,개봉푸르지오,101A㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,101.67,71.95,71,3,2,96,,"9억~9억 5,000","4억~5억 5,000",,
6,개봉푸르지오,110A㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,110.98,84.94,77,3,2,240,,10억~12억,"4억 3,000~7억",2억/100~4억/60,2억/100~4억/60
7,개봉푸르지오,110B㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,110.42,84.83,77,3,2,168,,"8억 9,000~12억","4억 5,000~6억 2,000",3억/90~3억/100,3억/90~3억/100
8,개봉푸르지오,110C㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,110.44,84.88,77,3,2,72,,"9억 5,000~9억 9,000",6억,"2억 5,000/130","2억 5,000/130"
9,개봉푸르지오,150B㎡,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,150.03,119.98,80,4,2,46,,14억,,,
10,개봉푸르지오,151A,서울시 구로구 개봉동 492,서울시 구로구 남부순환로 775,978.0,115.0,151.7,119.86,79,4,2,46,,"12억 8,000~14억",,,
0,개봉프라자(주상복합),111㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,111.53,81.7,73,3,2,2,,"3억 5,000",,,
1,개봉프라자(주상복합),122A㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,122.21,87.16,71,3,2,1,,,,,
2,개봉프라자(주상복합),122B㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,122.82,87.6,71,3,2,1,,,,,
3,개봉프라자(주상복합),129㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,129.06,97.3,75,4,2,2,,,,,
4,개봉프라자(주상복합),133㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,133.8,95.43,71,4,2,1,,,,,
5,개봉프라자(주상복합),139㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,139.24,102,73,4,2,1,,,,,
6,개봉프라자(주상복합),148㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,148.03,112.9,76,4,2,2,,,,,
7,개봉프라자(주상복합),151A㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,151.54,116.5,77,4,2,1,,,,,
8,개봉프라자(주상복합),152B㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,152.76,116.5,76,4,2,1,,,,,
9,개봉프라자(주상복합),154A㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,154.36,113.07,73,4,2,1,,,,,
10,개봉프라자(주상복합),154B㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,154.53,116.5,75,4,2,1,,,,,
11,개봉프라자(주상복합),167A㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,167.15,128.5,77,4,2,2,,,,,
12,개봉프라자(주상복합),170B㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,170.17,130.81,77,4,2,1,,,,,
13,개봉프라자(주상복합),171A㎡,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,171.51,130.81,76,5,3,1,,"4억 9,000~5억",,,
14,개봉프라자(주상복합),173B,서울시 구로구 개봉동 361-1,서울시 구로구 개봉로3길 51,19.0,0.0,173.51,130.81,75,5,3,1,,5억,,,
0,개봉한진타운,88㎡,서울시 구로구 개봉동 478,서울시 구로구 개봉로3길 87,1371.0,0.0,88.78,59.95,68,3,1,557,,"5억 3,000~6억 8,000","3억 5,000~4억","1,000/100~5,000/120","1,000/100~5,000/120"
1,개봉한진타운,110SN㎡,서울시 구로구 개봉동 478,서울시 구로구 개봉로3길 87,1371.0,0.0,110.12,84.96,77,3,2,715,,"6억 7,000~7억 7,000","4억~4억 9,000",2억/100,2억/100
2,개봉한진타운,110N1㎡,서울시 구로구 개봉동 478,서울시 구로구 개봉로3길 87,1371.0,0.0,110.12,84.96,77,3,2,19,,,,,
3,개봉한진타운,148N㎡,서울시 구로구 개봉동 478,서울시 구로구 개봉로3길 87,1371.0,0.0,148.97,114.93,77,4,2,58,,"8억~9억 2,000",,,
4,개봉한진타운,148N1,서울시 구로구 개봉동 478,서울시 구로구 개봉로3길 87,1371.0,0.0,148.97,114.93,77,4,2,22,,,,,
0,거성,63㎡,서울시 구로구 개봉동 270-80,서울시 구로구 개봉로15길 91,190.0,0.0,63.5,47.52,75,2,1,60,,"2억 8,000~3억 6,000","1억 6,000",,
1,거성,76㎡,서울시 구로구 개봉동 270-80,서울시 구로구 개봉로15길 91,190.0,0.0,76.35,58.23,76,2,1,100,,4억~5억,2억,,
2,거성,101,서울시 구로구 개봉동 270-80,서울시 구로구 개봉로15길 91,190.0,0.0,101.48,79.17,78,3,2,30,,"5억 3,000~6억",,,
0,거성푸르뫼,62㎡,서울시 구로구 개봉동 60-101,서울시 구로구 고척로 85,249.0,0.0,62.82,49.76,79,2,1,5,,"4억 5,000",,,
1,거성푸르뫼,75A㎡,서울시 구로구 개봉동 60-101,서울시 구로구 고척로 85,249.0,0.0,75.61,59.89,79,2,1,60,,"4억 5,000~4억 6,000",,,
2,거성푸르뫼,75B㎡,서울시 구로구 개봉동 60-101,서울시 구로구 고척로 85,249.0,0.0,75.63,59.91,79,2,1,27,,,,,
3,거성푸르뫼,107㎡,서울시 구로구 개봉동 60-101,서울시 구로구 고척로 85,249.0,0.0,107.25,84.96,79,3,2,85,,"7억 1,000","3억 5,000~3억 9,000",,
4,거성푸르뫼,167,서울시 구로구 개봉동 60-101,서울시 구로구 고척로 85,249.0,0.0,167.49,132.68,79,4,2,72,,"7억 5,000","4억~4억 5,000",1억/130~3억/60,1억/130~3억/60
0,거성푸르뫼2차,75㎡,서울시 구로구 개봉동 60-82,서울시 구로구 고척로 82,245.0,0.0,75.89,59.9,79,2,1,97,,"4억 7,000~5억 5,000","2억 5,000~2억 7,000","4,000/100~8,000/80","4,000/100~8,000/80"
1,거성푸르뫼2차,107㎡,서울시 구로구 개봉동 60-82,서울시 구로구 고척로 82,245.0,0.0,107.65,84.96,79,3,2,76,,"6억 5,000~7억",4억,,
2,거성푸르뫼2차,168,서울시 구로구 개봉동 60-82,서울시 구로구 고척로 82,245.0,0.0,168.11,132.68,79,4,2,72,,"8억 2,000",,,
0,건양,42㎡,서울시 구로구 개봉동 346-33,서울시 구로구 개봉로11길 18-6,10.0,0.0,42.55,39.05,92,1,1,1,,,,,
1,건양,54㎡,서울시 구로구 개봉동 346-33,서울시 구로구 개봉로11길 18-6,10.0,0.0,54.9,50.39,92,1,1,1,,,,,
2,건양,76A㎡,서울시 구로구 개봉동 346-33,서울시 구로구 개봉로11길 18-6,10.0,0.0,76.09,69.84,92,3,1,2,,,,,
3,건양,76B㎡,서울시 구로구 개봉동 346-33,서울시 구로구 개봉로11길 18-6,10.0,0.0,76.89,70.57,92,3,1,2,,,,,
4,건양,77C㎡,서울시 구로구 개봉동 346-33,서울시 구로구 개봉로11길 18-6,10.0,0.0,77.04,70.71,92,3,1,3,,,,,
5,건양,77D,서울시 구로구 개봉동 346-33,서울시 구로구 개봉로11길 18-6,10.0,0.0,77.47,71.11,92,3,1,1,,,,,
0,건영,77㎡,서울시 구로구 개봉동 47-1,서울시 구로구 고척로21나길 85-6,209.0,0.0,77.86,62.23,80,2,1,34,,,,,
1,건영,105A㎡,서울시 구로구 개봉동 47-1,서울시 구로구 고척로21나길 85-6,209.0,0.0,105.6,84.41,80,3,2,156,,"4억 9,000~5억 7,000","3억 5,000~3억 8,000",1억/100~1억/120,1억/100~1억/120
2,건영,106B,서울시 구로구 개봉동 47-1,서울시 구로구 고척로21나길 85-6,209.0,0.0,106.01,84.73,80,3,2,19,,,,,
0,고운,78㎡,서울시 구로구 개봉동 484,서울시 구로구 경인로 271,100.0,0.0,78.97,59.94,76,3,1,32,,"5억~6억 2,000",,,
1,고운,112B㎡,서울시 구로구 개봉동 484,서울시 구로구 경인로 271,100.0,0.0,112.97,84.18,75,3,2,4,,,,,
2,고운,113A,서울시 구로구 개봉동 484,서울시 구로구 경인로 271,100.0,0.0,113.94,84.91,75,3,2,64,,"6억 2,000~7억",,,
0,다원리치빌4차(도시형),33㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,33,22.28,68,1,1,2,,,,,
1,다원리치빌4차(도시형),33A㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,33.84,22.75,67,1,1,2,,,,,
2,다원리치빌4차(도시형),33C㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,33.24,24.94,75,1,1,2,,,,,
3,다원리치빌4차(도시형),36B㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,36.15,24.41,68,1,1,1,,,,,
4,다원리치빌4차(도시형),38㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,38.77,27.03,70,1,1,2,,,,,
5,다원리치빌4차(도시형),39A㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,39.71,27.1,68,1,1,1,,,,,
6,다원리치빌4차(도시형),42B㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,42.24,28.51,67,1,1,1,,,,,
7,다원리치빌4차(도시형),48A㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,48.28,35.14,73,1,1,2,,,,,
8,다원리치빌4차(도시형),48B㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,48.41,35.79,74,1,1,2,,,,,
9,다원리치빌4차(도시형),54㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,54.23,36.4,67,2,1,1,,,,,
10,다원리치빌4차(도시형),56A㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,56.65,43.82,77,2,1,1,,,,,
11,다원리치빌4차(도시형),58B㎡,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,58.87,45.45,77,2,1,1,,,,,
12,다원리치빌4차(도시형),70,서울시 구로구 개봉동 312-41,서울시 구로구 개봉로3가길 82-22,19.0,0.0,70.95,52.79,74,3,1,1,,,,,
0,대흥아이빌,31B㎡,서울시 구로구 개봉동 198-5,서울시 구로구 개봉로20길 91-20,16.0,0.0,31.83,25.85,81,1,1,6,,,,,
1,대흥아이빌,31A㎡,서울시 구로구 개봉동 198-5,서울시 구로구 개봉로20길 91-20,16.0,0.0,31.77,25.79,81,1,1,1,,,,,
2,대흥아이빌,34C㎡,서울시 구로구 개봉동 198-5,서울시 구로구 개봉로20길 91-20,16.0,0.0,34.52,28.08,81,1,1,1,,,,,
3,대흥아이빌,56A㎡,서울시 구로구 개봉동 198-5,서울시 구로구 개봉로20길 91-20,16.0,0.0,56.39,45.79,81,2,1,6,,,,,
4,대흥아이빌,56B㎡,서울시 구로구 개봉동 198-5,서울시 구로구 개봉로20길 91-20,16.0,0.0,56.76,46.09,81,2,1,1,,,,,
5,대흥아이빌,59,서울시 구로구 개봉동 198-5,서울시 구로구 개봉로20길 91-20,16.0,0.0,59.97,48.79,81,2,1,1,,,,,
0,더에코그로브8차(도시형),35A㎡,서울시 구로구 개봉동 310-19,서울시 구로구 서해안로34가길 11-23,12.0,0.0,35.17,25.55,73,1,1,1,,,,,
1,더에코그로브8차(도시형),36B㎡,서울시 구로구 개봉동 310-19,서울시 구로구 서해안로34가길 11-23,12.0,0.0,36.78,26.72,73,1,1,1,,,,,
2,더에코그로브8차(도시형),37C㎡,서울시 구로구 개봉동 310-19,서울시 구로구 서해안로34가길 11-23,12.0,0.0,37.65,27.35,73,1,1,2,,,,,
3,더에코그로브8차(도시형),38C㎡,서울시 구로구 개봉동 310-19,서울시 구로구 서해안로34가길 11-23,12.0,0.0,38.8,28.18,73,1,1,2,,,,,
4,더에코그로브8차(도시형),38A㎡,서울시 구로구 개봉동 310-19,서울시 구로구 서해안로34가길 11-23,12.0,0.0,38.05,27.64,73,1,1,1,,,,,
5,더에코그로브8차(도시형),38B㎡,서울시 구로구 개봉동 310-19,서울시 구로구 서해안로34가길 11-23,12.0,0.0,38.09,27.67,73,1,1,1,,,,,
6,더에코그로브8차(도시형),41D㎡,서울시 구로구 개봉동 310-19,서울시 구로구 서해안로34가길 11-23,12.0,0.0,41.07,29.83,73,1,1,2,,,,,
7,더에코그로브8차(도시형),41㎡,서울시 구로구 개봉동 310-19,서울시 구로구 서해안로34가길 11-23,12.0,0.0,41.76,30.33,73,1,1,1,,,,,
8,더에코그로브8차(도시형),74,서울시 구로구 개봉동 310-19,서울시 구로구 서해안로34가길 11-23,12.0,0.0,74.17,53.87,73,3,1,1,,,,,
0,더존퍼스트(도시형),28A㎡,서울시 구로구 개봉동 10-1,서울시 구로구 고척로19길 69-3,20.0,0.0,28.83,22.52,78,1,1,4,,,,,
1,더존퍼스트(도시형),30B㎡,서울시 구로구 개봉동 10-1,서울시 구로구 고척로19길 69-3,20.0,0.0,30.05,23.47,78,1,1,8,,,,,
2,더존퍼스트(도시형),37,서울시 구로구 개봉동 10-1,서울시 구로구 고척로19길 69-3,20.0,0.0,37.88,29.58,78,1,1,8,,,,,
0,동도센트리움(주상복합),92㎡,서울시 구로구 개봉동 70-12,서울시 구로구 고척로22길 84,136.0,0.0,92.29,78.47,85,3,2,17,,"5억 8,500~6억 2,500",,,
1,동도센트리움(주상복합),97㎡,서울시 구로구 개봉동 70-12,서울시 구로구 고척로22길 84,136.0,0.0,97.67,83.05,85,3,2,17,,7억,,,
2,동도센트리움(주상복합),134A㎡,서울시 구로구 개봉동 70-12,서울시 구로구 고척로22길 84,136.0,0.0,134.4,114.28,85,4,2,34,,"8억~9억 3,000","4억 2,000~5억",2억/150,2억/150
3,동도센트리움(주상복합),136B㎡,서울시 구로구 개봉동 70-12,서울시 구로구 고척로22길 84,136.0,0.0,136.74,116.27,85,4,2,34,,8억~9억,,,
4,동도센트리움(주상복합),140A㎡,서울시 구로구 개봉동 70-12,서울시 구로구 고척로22길 84,136.0,0.0,140.5,119.46,85,4,2,17,,,,,
5,동도센트리움(주상복합),141B,서울시 구로구 개봉동 70-12,서울시 구로구 고척로22길 84,136.0,0.0,141.05,119.94,85,4,2,17,,"8억 7,000~9억","4억 2,000",,
0,동인,89㎡,서울시 구로구 개봉동 335-1,서울시 구로구 서해안로34가길 22,104.0,0.0,89.1,67.36,76,3,1,84,,"3억 5,000~4억 7,000","2억 3,100~2억 8,000",,
1,동인,94㎡,서울시 구로구 개봉동 335-1,서울시 구로구 서해안로34가길 22,104.0,0.0,94.41,71.38,76,3,2,11,,"4억 3,000",,,
2,동인,104,서울시 구로구 개봉동 335-1,서울시 구로구 서해안로34가길 22,104.0,0.0,104.01,78.64,76,3,2,9,,,,,
0,두산,83㎡,서울시 구로구 개봉동 472,서울시 구로구 남부순환로95길 88,561.0,0.0,83.21,59.69,72,2,1,215,,"5억 5,000~6억 3,000","3억~3억 5,000","2억/40~2억 6,500/10","2억/40~2억 6,500/10"
1,두산,104㎡,서울시 구로구 개봉동 472,서울시 구로구 남부순환로95길 88,561.0,0.0,104.62,84.96,81,3,2,198,,"6억 8,000~7억 6,000",4억,"1억 5,000/100","1억 5,000/100"
2,두산,131,서울시 구로구 개봉동 472,서울시 구로구 남부순환로95길 88,561.0,0.0,131.81,111.69,85,4,2,148,,"6억 9,000~9억",5억,,
0,레오,79㎡,서울시 구로구 개봉동 304-12,서울시 구로구 개봉로17나길 28,9.0,0.0,79.84,65.14,82,3,2,1,,,,,
1,레오,84㎡,서울시 구로구 개봉동 304-12,서울시 구로구 개봉로17나길 28,9.0,0.0,84.92,69.28,82,3,2,1,,,,,
2,레오,90A㎡,서울시 구로구 개봉동 304-12,서울시 구로구 개봉로17나길 28,9.0,0.0,90.41,73.76,82,3,2,1,,,,,
3,레오,90B㎡,서울시 구로구 개봉동 304-12,서울시 구로구 개봉로17나길 28,9.0,0.0,90.81,74.08,82,3,2,1,,,,,
4,레오,93,서울시 구로구 개봉동 304-12,서울시 구로구 개봉로17나길 28,9.0,0.0,93,75.88,82,3,2,5,,,,,
0,로얄하이츠(도시형),36A㎡,서울시 구로구 개봉동 262-8,서울시 구로구 개봉로16가길 10-6,14.0,0.0,36.01,27.58,77,1,1,4,,,,,
1,로얄하이츠(도시형),37B㎡,서울시 구로구 개봉동 262-8,서울시 구로구 개봉로16가길 10-6,14.0,0.0,37.43,28.45,76,1,1,4,,,,,
2,로얄하이츠(도시형),47㎡,서울시 구로구 개봉동 262-8,서울시 구로구 개봉로16가길 10-6,14.0,0.0,47.26,36.14,76,1,1,1,,,,,
3,로얄하이츠(도시형),48A㎡,서울시 구로구 개봉동 262-8,서울시 구로구 개봉로16가길 10-6,14.0,0.0,48.75,37.13,76,1,1,1,,,,,
4,로얄하이츠(도시형),49C㎡,서울시 구로구 개봉동 262-8,서울시 구로구 개봉로16가길 10-6,14.0,0.0,49.69,38.12,77,1,1,3,,,,,
5,로얄하이츠(도시형),49B,서울시 구로구 개봉동 262-8,서울시 구로구 개봉로16가길 10-6,14.0,0.0,49.4,37.99,77,1,1,1,,,,,
0,메인팰리스,28A㎡,서울시 구로구 개봉동 403-86,서울시 구로구 개봉로 25,16.0,0.0,28.36,21.29,75,1,1,8,,,,,
1,메인팰리스,28B,서울시 구로구 개봉동 403-86,서울시 구로구 개봉로 25,16.0,0.0,28.48,21.37,75,1,1,8,,,,,
0,비발디캐슬2차(도시형),45㎡,서울시 구로구 개봉동 156-20,서울시 구로구 경인로35길 8,12.0,0.0,45.72,39.64,87,1,1,4,,,,,
1,비발디캐슬2차(도시형),57A㎡,서울시 구로구 개봉동 156-20,서울시 구로구 경인로35길 8,12.0,0.0,57.84,50.15,87,2,1,4,,,,,
2,비발디캐슬2차(도시형),60B,서울시 구로구 개봉동 156-20,서울시 구로구 경인로35길 8,12.0,0.0,60.77,52.69,87,2,1,4,,,,,
0,삼호,79㎡,서울시 구로구 개봉동 471,서울시 구로구 남부순환로95길 16,369.0,0.0,79.05,59.86,76,3,1,133,,"6억 8,500",,,
1,삼호,105,서울시 구로구 개봉동 471,서울시 구로구 남부순환로95길 16,369.0,0.0,105.5,84.88,80,3,2,236,,"7억~8억 5,000","4억~5억 3,000",2억/100,2억/100
0,삼환,85㎡,서울시 구로구 개봉동 470,서울시 구로구 남부순환로95길 54,783.0,0.0,85.82,59.4,69,3,1,313,,"5억 5,000~6억 8,000","3억 2,000~3억 7,000","5,000/85~1억 4,300/40","5,000/85~1억 4,300/40"
1,삼환,107㎡,서울시 구로구 개봉동 470,서울시 구로구 남부순환로95길 54,783.0,0.0,107.99,84.94,79,3,2,226,,"7억~8억 5,000","4억 2,000~5억","2억/80~2억 5,000/40","2억/80~2억 5,000/40"
2,삼환,140,서울시 구로구 개봉동 470,서울시 구로구 남부순환로95길 54,783.0,0.0,140.58,114.48,81,4,2,244,,"7억 5,000~10억","4억 5,000~5억","3억 5,000/40","3억 5,000/40"
0,상우,87㎡,서울시 구로구 개봉동 473,서울시 구로구 남부순환로97길 50,188.0,0.0,87.24,59.4,68,3,1,94,,"5억 7,000~5억 8,000",,,
1,상우,103㎡,서울시 구로구 개봉동 473,서울시 구로구 남부순환로97길 50,188.0,0.0,103.4,84.06,81,3,2,47,,"6억 5,000~7억 5,000","4억 3,000",1억/130~2억/100,1억/130~2억/100
2,상우,116,서울시 구로구 개봉동 473,서울시 구로구 남부순환로97길 50,188.0,0.0,116.91,96.3,82,3,2,47,,8억,,,
0,수영힐,59㎡,서울시 구로구 개봉동 61-2,서울시 구로구 고척로19가길 13,28.0,0.0,59.83,52.25,87,3,2,1,,,,,
1,수영힐,65㎡,서울시 구로구 개봉동 61-2,서울시 구로구 고척로19가길 13,28.0,0.0,65.57,57.26,87,3,2,1,,,,,
2,수영힐,82㎡,서울시 구로구 개봉동 61-2,서울시 구로구 고척로19가길 13,28.0,0.0,82.69,72.22,87,3,2,4,,,,,
3,수영힐,84A㎡,서울시 구로구 개봉동 61-2,서울시 구로구 고척로19가길 13,28.0,0.0,84.89,74.42,88,3,2,1,,,,,
4,수영힐,87B㎡,서울시 구로구 개봉동 61-2,서울시 구로구 고척로19가길 13,28.0,0.0,87.11,77.77,89,3,2,11,,,,,
5,수영힐,87A㎡,서울시 구로구 개봉동 61-2,서울시 구로구 고척로19가길 13,28.0,0.0,87.69,76.58,87,3,2,3,,,,,
6,수영힐,88B㎡,서울시 구로구 개봉동 61-2,서울시 구로구 고척로19가길 13,28.0,0.0,88.72,79.2,89,3,2,1,,,,,
7,수영힐,91,서울시 구로구 개봉동 61-2,서울시 구로구 고척로19가길 13,28.0,0.0,91.6,81.79,89,3,2,6,,,,,
0,신개봉삼환,83㎡,서울시 구로구 개봉동 170-30,서울시 구로구 경인로38길 13,173.0,0.0,83.99,59.81,71,3,1,76,,"6억 8,000~7억","3억 4,000~3억 8,000",,
