,아파트명,면적,법정동주소,도로명주소,세대수,임대세대수,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,가격,매매호가,전세호가,월세호가,실거래가
0,강동리버스트4단지,73A㎡,서울시 강동구 강일동 114,서울시 강동구 아리수로93가길 110,1239.0,597.0,73.46,49.82,68,2,1,345,72500.0,"7억 3,000~10억 2,000","3억 4,000~4억 7,000","5,000/140~3억/50","5,000/140~3억/50"
1,강동리버스트4단지,87A,서울시 강동구 강일동 114,서울시 강동구 아리수로93가길 110,1239.0,597.0,87.85,59.99,68,3,2,297,82500.0,"8억~11억 5,000","3억 8,000~5억","5,000/130~3억 5,000/60","5,000/130~3억 5,000/60"
0,강동리버스트8단지,71B㎡,서울시 강동구 강일동 66,서울시 강동구 아리수로93나길 88,946.0,420.0,71.89,49.8,69,3,1,65,,,,,
1,강동리버스트8단지,72A㎡,서울시 강동구 강일동 66,서울시 강동구 아리수로93나길 88,946.0,420.0,72.14,49.74,69,2,1,177,72500,,4억,,
2,강동리버스트8단지,85B㎡,서울시 강동구 강일동 66,서울시 강동구 아리수로93나길 88,946.0,420.0,85.93,59.55,69,2,1,43,,,,,
3,강동리버스트8단지,86A,서울시 강동구 강일동 66,서울시 강동구 아리수로93나길 88,946.0,420.0,86.91,59.97,69,3,2,241,82500,,"4억 3,000~4억 5,000",3억/50~3억/60,3억/50~3억/60
0,강일리버파크10단지,109A㎡,서울시 강동구 강일동 695,서울시 강동구 고덕로97길 20,694.0,470.0,109.49,84.83,77,3,2,24,72500.0,,,,
1,강일리버파크10단지,110C㎡,서울시 강동구 강일동 695,서울시 강동구 고덕로97길 20,694.0,470.0,110.09,84.74,77,3,2,78,,"10억 5,000~11억 6,000",5억,"2억 5,000/100","2억 5,000/100"
2,강일리버파크10단지,110B㎡,서울시 강동구 강일동 695,서울시 강동구 고덕로97길 20,694.0,470.0,110.37,84.53,77,3,2,72,82500,"9억 5,000~12억","5억 4,000",3억/90,3억/90
3,강일리버파크10단지,142,서울시 강동구 강일동 695,서울시 강동구 고덕로97길 20,694.0,470.0,142.14,114.81,81,4,2,50,,"14억~14억 5,000",7억,2억/200,2억/200
0,강일리버파크1단지,82A㎡,서울시 강동구 강일동 665,서울시 강동구 아리수로93가길 25,282.0,106.0,82.58,59.87,72,3,2,20,72500.0,,,,
1,강일리버파크1단지,110C㎡,서울시 강동구 강일동 665,서울시 강동구 아리수로93가길 25,282.0,106.0,110.15,84.74,77,3,2,70,,"10억 3,000~11억","4억 3,000~5억",,
2,강일리버파크1단지,110B㎡,서울시 강동구 강일동 665,서울시 강동구 아리수로93가길 25,282.0,106.0,110.45,84.53,77,3,2,64,,"9억 5,000~11억 5,000",,"2억 5,000/80~3억 5,000/40","2억 5,000/80~3억 5,000/40"
3,강일리버파크1단지,111A,서울시 강동구 강일동 665,서울시 강동구 아리수로93가길 25,282.0,106.0,111.57,84.83,76,3,2,22,82500,,,,
0,강일리버파크2단지,110C㎡,서울시 강동구 강일동 668,서울시 강동구 아리수로97길 68,442.0,268.0,110.74,84.74,77,3,2,66,,"12억 5,000",,,
1,강일리버파크2단지,110A㎡,서울시 강동구 강일동 668,서울시 강동구 아리수로97길 68,442.0,268.0,110.04,84.83,77,3,2,44,72500,"8억 3,000~8억 5,000","4억 5,000",3억/100,3억/100
2,강일리버파크2단지,111B,서울시 강동구 강일동 668,서울시 강동구 아리수로97길 68,442.0,268.0,111.05,84.53,76,3,2,64,82500,12억,"5억 3,000~5억 5,000","3억/100~3억 5,000/45","3억/100~3억 5,000/45"
0,강일리버파크3단지,82A㎡,서울시 강동구 강일동 674,서울시 강동구 아리수로93길 40,987.0,615.0,82.04,59.87,73,3,2,78,72500.0,"8억 5,000~9억",5억,2억/160,2억/160
1,강일리버파크3단지,82C2㎡,서울시 강동구 강일동 674,서울시 강동구 아리수로93길 40,987.0,615.0,82.13,59.88,73,3,2,24,,,,,
2,강일리버파크3단지,82D2㎡,서울시 강동구 강일동 674,서울시 강동구 아리수로93길 40,987.0,615.0,82.75,59.7,72,3,2,12,,"8억 5,000~9억","4억 3,000~4억 8,000",,
3,강일리버파크3단지,83B2㎡,서울시 강동구 강일동 674,서울시 강동구 아리수로93길 40,987.0,615.0,83,59.83,72,3,2,24,82500,8억,"4억 3,000",,
4,강일리버파크3단지,109A㎡,서울시 강동구 강일동 674,서울시 강동구 아리수로93길 40,987.0,615.0,109.74,84.83,77,3,2,44,,"10억 6,000",,,
5,강일리버파크3단지,110B㎡,서울시 강동구 강일동 674,서울시 강동구 아리수로93길 40,987.0,615.0,110.62,84.53,76,3,2,96,,"8억 1,000~8억 6,000","4억 4,000~5억","3억 9,000/50~4억/70","3억 9,000/50~4억/70"
6,강일리버파크3단지,110C,서울시 강동구 강일동 674,서울시 강동구 아리수로93길 40,987.0,615.0,110.34,84.74,77,3,2,94,,"9억 5,000~12억","4억 8,000~5억 3,000","4억 7,000/20","4억 7,000/20"
0,강일리버파크4단지,109A㎡,서울시 강동구 강일동 673,서울시 강동구 아리수로97길 19,748.0,470.0,109.92,84.83,77,3,2,122,72500.0,"9억~10억 1,000","4억 7,000~5억 5,000",2억/100,2억/100
1,강일리버파크4단지,110C㎡,서울시 강동구 강일동 673,서울시 강동구 아리수로97길 19,748.0,470.0,110.52,84.74,77,3,2,80,,"9억 8,000~12억",5억,1억/180~4억/50,1억/180~4억/50
2,강일리버파크4단지,110B,서울시 강동구 강일동 673,서울시 강동구 아리수로97길 19,748.0,470.0,110.8,84.53,76,3,2,76,82500,"12억 5,000","4억 5,000~5억",4억/30,4억/30
0,강일리버파크5단지,82A㎡,서울시 강동구 강일동 670,서울시 강동구 아리수로97길 20,722.0,432.0,82.07,59.87,73,3,2,82,72500.0,"8억 5,000~9억","4억 5,000",2억/100~3억/60,2억/100~3억/60
1,강일리버파크5단지,109A㎡,서울시 강동구 강일동 670,서울시 강동구 아리수로97길 20,722.0,432.0,109.99,84.83,77,3,2,152,82500.0,"9억 5,000~11억 8,000","4억 5,000~5억 3,000","4억 2,000/50","4억 2,000/50"
2,강일리버파크5단지,110B㎡,서울시 강동구 강일동 670,서울시 강동구 아리수로97길 20,722.0,432.0,110.87,84.53,76,3,2,28,,"10억 5,000~12억","6억 5,000",,
3,강일리버파크5단지,110C,서울시 강동구 강일동 670,서울시 강동구 아리수로97길 20,722.0,432.0,110.59,84.74,77,3,2,28,,,,,
0,강일리버파크6단지,109A㎡,서울시 강동구 강일동 684,서울시 강동구 아리수로94길 19,553.0,323.0,109.89,84.83,77,3,2,20,72500.0,,5억,4억/60,4억/60
1,강일리버파크6단지,110B㎡,서울시 강동구 강일동 684,서울시 강동구 아리수로94길 19,553.0,323.0,110.77,84.53,76,3,2,112,82500.0,"8억 5,000~12억","4억 3,000~6억","5,000/180~3억/70","5,000/180~3억/70"
2,강일리버파크6단지,110C,서울시 강동구 강일동 684,서울시 강동구 아리수로94길 19,553.0,323.0,110.49,84.74,77,3,2,98,,"10억~12억 5,000","4억 6,000~5억",4억/60,4억/60
0,강일리버파크7단지,82C㎡,서울시 강동구 강일동 686,서울시 강동구 아리수로98길 25,731.0,455.0,82.14,59.88,73,3,2,24,,"8억 5,000~10억 4,000",,1억/140~2억/100,1억/140~2억/100
1,강일리버파크7단지,82D㎡,서울시 강동구 강일동 686,서울시 강동구 아리수로98길 25,731.0,455.0,82.76,59.7,72,3,2,12,,"10억 8,000",,,
2,강일리버파크7단지,83B㎡,서울시 강동구 강일동 686,서울시 강동구 아리수로98길 25,731.0,455.0,83.01,59.83,72,3,2,24,72500,"7억 8,000",,,
3,강일리버파크7단지,109A㎡,서울시 강동구 강일동 686,서울시 강동구 아리수로98길 25,731.0,455.0,109.94,84.83,77,3,2,52,,"9억 5,000~10억 5,000","5억 2,000",,
4,강일리버파크7단지,110B㎡,서울시 강동구 강일동 686,서울시 강동구 아리수로98길 25,731.0,455.0,110.82,84.53,76,3,2,82,82500,9억~11억,"4억 5,000~5억 5,000",,
5,강일리버파크7단지,110C,서울시 강동구 강일동 686,서울시 강동구 아리수로98길 25,731.0,455.0,110.54,84.74,77,3,2,82,,"11억 5,000~12억 5,000","5억 4,000~5억 7,000","1억 5,000/140~2억 5,000/100","1억 5,000/140~2억 5,000/100"
0,강일리버파크8단지,110A㎡,서울시 강동구 강일동 701,서울시 강동구 아리수로94길 72,410.0,206.0,110.82,84.83,77,3,2,116,72500.0,"8억 9,000~11억",,1억/200,1억/200
1,강일리버파크8단지,111B㎡,서울시 강동구 강일동 701,서울시 강동구 아리수로94길 72,410.0,206.0,111.7,84.53,76,3,2,46,82500.0,"10억 5,000~12억",5억,,
2,강일리버파크8단지,111C,서울시 강동구 강일동 701,서울시 강동구 아리수로94길 72,410.0,206.0,111.42,84.74,76,3,2,42,,"10억 2,000",,,
0,강일리버파크9단지,110C㎡,서울시 강동구 강일동 699,서울시 강동구 고덕로97길 29,841.0,737.0,110.83,84.74,76,3,2,52,82500.0,,,,
1,강일리버파크9단지,111B,서울시 강동구 강일동 699,서울시 강동구 고덕로97길 29,841.0,737.0,111.11,84.53,76,3,2,52,72500.0,"10억~12억 5,000","5억 4,000~6억",3억/80,3억/80
0,고덕리엔파크1단지,80A2㎡,서울시 강동구 강일동 707,서울시 강동구 상일로 152,605.0,459.0,80.19,59.83,75,3,2,9,82500.0,,,,
1,고덕리엔파크1단지,80A㎡,서울시 강동구 강일동 707,서울시 강동구 상일로 152,605.0,459.0,80.19,59.83,75,3,2,2,72500.0,,,,
2,고덕리엔파크1단지,80B㎡,서울시 강동구 강일동 707,서울시 강동구 상일로 152,605.0,459.0,80.15,59.72,75,3,2,2,,,,,
3,고덕리엔파크1단지,112D㎡,서울시 강동구 강일동 707,서울시 강동구 상일로 152,605.0,459.0,112.82,84.98,75,3,2,30,,13억~14억,"4억 4,000",,
4,고덕리엔파크1단지,113B㎡,서울시 강동구 강일동 707,서울시 강동구 상일로 152,605.0,459.0,113.09,84.87,75,3,2,30,,"12억~13억 4,000","4억 7,200",,
5,고덕리엔파크1단지,113C㎡,서울시 강동구 강일동 707,서울시 강동구 상일로 152,605.0,459.0,113.83,84.83,75,3,2,30,,"9억 5,000~16억","5억~5억 5,000",1억/150~2억/110,1억/150~2억/110
6,고덕리엔파크1단지,152C㎡,서울시 강동구 강일동 707,서울시 강동구 상일로 152,605.0,459.0,152.01,114.97,76,4,2,28,,"16억 5,000~18억",,,
7,고덕리엔파크1단지,152D,서울시 강동구 강일동 707,서울시 강동구 상일로 152,605.0,459.0,152.6,114.98,75,4,2,15,,12억~13억,8억,5억/90,5억/90
0,고덕리엔파크2단지,78A㎡,서울시 강동구 강일동 717,서울시 강동구 고덕로 427,636.0,443.0,78.78,59.83,76,3,2,24,72500.0,,4억,"5,000/160","5,000/160"
1,고덕리엔파크2단지,78B㎡,서울시 강동구 강일동 717,서울시 강동구 고덕로 427,636.0,443.0,78.75,59.72,76,3,2,24,82500.0,"8억~8억 9,000",4억,,
2,고덕리엔파크2단지,110D㎡,서울시 강동구 강일동 717,서울시 강동구 고덕로 427,636.0,443.0,110.82,84.98,77,3,2,30,,,7억,,
3,고덕리엔파크2단지,111B㎡,서울시 강동구 강일동 717,서울시 강동구 고덕로 427,636.0,443.0,111.08,84.87,76,3,2,38,,"12억 5,000",,,
4,고덕리엔파크2단지,111C㎡,서울시 강동구 강일동 717,서울시 강동구 고덕로 427,636.0,443.0,111.83,84.83,76,3,2,30,,,,,
5,고덕리엔파크2단지,149C㎡,서울시 강동구 강일동 717,서울시 강동구 고덕로 427,636.0,443.0,149.3,114.97,77,4,2,31,,"16억 5,000~17억",,,
6,고덕리엔파크2단지,149D,서울시 강동구 강일동 717,서울시 강동구 고덕로 427,636.0,443.0,149.89,114.98,77,4,2,16,,,,,
0,고덕그라시움,82A㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,82.55,59.78,72,3,2,1331,116500.0,"10억 2,000~15억 4,000","5억~7억 5,000",1억/195~5억/80,1억/195~5억/80
1,고덕그라시움,82C㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,82.4,59.02,72,3,2,275,116500.0,11억~16억,5억~6억,5억/70,5억/70
2,고덕그라시움,82D㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,82.36,59.05,72,3,2,162,116500.0,"10억~14억 3,000","5억 3,000~6억",1억/180~4억/90,1억/180~4억/90
3,고덕그라시움,82B㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,82.59,59.5,72,3,2,56,116500.0,,"5억~6억 5,000",,
4,고덕그라시움,100A㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,100.95,73.87,73,3,2,513,126500.0,"12억 2,000~17억 5,000","6억~8억 3,000",1억/280~5억/90,1억/280~5억/90
5,고덕그라시움,101B㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,101.76,73.56,72,3,2,249,126500.0,13억~16억,"5억 5,000~7억",1억/170~6억/30,1억/170~6억/30
6,고덕그라시움,114A㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,114.66,84.24,73,3,2,955,160500.0,14억~19억,"6억 2,000~9억",1억/240~8억/40,1억/240~8억/40
7,고덕그라시움,115D㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,115.63,84.24,73,3,2,451,160500.0,"14억~21억 5,000","7억~10억 5,000",2억/220~6억/50,2억/220~6억/50
8,고덕그라시움,115C㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,115.67,84.04,73,3,2,381,160500.0,15억~20억,"6억 5,000~10억 4,000","1억 5,000/220~6억/70","1억 5,000/220~6억/70"
9,고덕그라시움,115B㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,115.16,84.3,73,3,2,49,160500.0,15억,"6억 5,000~7억","5억 5,000/80","5억 5,000/80"
10,고덕그라시움,132B㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,132.69,97.78,74,4,2,112,182500.0,"21억~26억 5,000",12억,,
11,고덕그라시움,133A㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,133.41,97.8,73,3,2,112,182500.0,21억,"11억~11억 5,000",3억/240,3억/240
12,고덕그라시움,153A㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,153.91,113.22,74,4,2,33,212500.0,25억,,,
13,고덕그라시움,154C㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,154.34,113.39,73,4,3,33,212500.0,23억,8억~15억,5억/350~8억/120,5억/350~8억/120
14,고덕그라시움,155B㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,155.27,113.19,73,4,2,33,212500.0,,11억~13억,,
15,고덕그라시움,172㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,172.99,127.76,74,4,2,33,233000.0,25억~30억,11억~12억,3억/380,3억/380
16,고덕그라시움,184A㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,184.64,133.15,72,3,2,6,,,14억,,
17,고덕그라시움,184B㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,184.92,133.01,72,4,2,3,,,,,
18,고덕그라시움,200㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,200.96,143.26,71,4,3,1,,,,,
19,고덕그라시움,242B㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,242.99,175.9,72,4,3,1,,,,,
20,고덕그라시움,243C㎡,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,243.62,175.29,72,4,3,2,,,,,
21,고덕그라시움,243A,서울시 강동구 고덕동 693,서울시 강동구 고덕로 333,4932.0,140.0,243.52,175.11,72,4,3,1,,,,,
0,고덕래미안힐스테이트,82P㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,82.55,59.35,72,3,2,480,116500.0,"11억 7,000~14억","5억 5,000~7억 5,000",1억/180~5억/20,1억/180~5억/20
1,고덕래미안힐스테이트,82TWB㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,82.55,59.96,73,3,2,182,116500.0,"11억 9,000","5억 4,000~6억 5,000",2억/140~5억/60,2억/140~5억/60
2,고덕래미안힐스테이트,82TWA㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,82.57,59.23,72,3,2,177,116500.0,"12억 5,000~14억","5억 3,000~6억 7,000",1억/180~5억/60,1억/180~5억/60
3,고덕래미안힐스테이트,94TR㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,94.2,59.92,64,3,2,24,116500.0,"14억 5,000~15억",,,
4,고덕래미안힐스테이트,99P㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,99.01,72.02,73,3,2,96,126500.0,"11억 8,000~12억","6억 2,000~7억","4억 5,000/70","4억 5,000/70"
5,고덕래미안힐스테이트,115D㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,115.47,84.88,74,3,2,490,160500.0,"12억 2,500~16억 5,000","6억 5,000~8억 4,000","1억/240~6억 5,000/50","1억/240~6억 5,000/50"
6,고덕래미안힐스테이트,115P㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,115.54,84.9,73,3,2,468,182500.0,14억~22억,"6억 5,000~8억 5,000",1억/240~6억/60,1억/240~6억/60
7,고덕래미안힐스테이트,115A㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,115.36,84.83,74,3,2,386,160500.0,"13억 2,000~15억 5,000","6억 5,000~8억 5,000","4억/110~5억 5,000/80","4억/110~5억 5,000/80"
8,고덕래미안힐스테이트,115B㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,115.64,84.94,73,3,2,386,160500.0,"14억~16억 5,000","7억~8억 5,000",2억/200~6억/60,2억/200~6억/60
9,고덕래미안힐스테이트,115P1㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,115.05,84.9,74,3,2,144,182500.0,"12억 1,000~14억","6억 5,000~7억","1억/235~5억 5,000/70","1억/235~5억 5,000/70"
10,고덕래미안힐스테이트,115C㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,115.57,84.74,73,3,2,129,160500.0,14억~16억,"7억 3,000~7억 8,000",,
11,고덕래미안힐스테이트,132A㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,132.08,97.26,74,4,2,262,212500.0,19억,9억~11억,6억/200~8억/120,6억/200~8억/120
12,고덕래미안힐스테이트,132B㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,132.08,97.26,74,4,2,55,212500.0,,9억~10억,7억/100~8억/70,7억/100~8억/70
13,고덕래미안힐스테이트,132C㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,132.18,97,73,3,2,55,212500.0,17억,"8억 9,000",,
14,고덕래미안힐스테이트,138PH㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,138.54,101.14,73,4,2,4,,,,,
15,고덕래미안힐스테이트,140TR㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,140.47,84.93,60,3,2,6,126500,,,,
16,고덕래미안힐스테이트,148㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,148.63,109.81,74,4,2,64,233000,"17억 5,000~19억 5,000","8억 9,300~9억 5,000","7억 8,000/100","7억 8,000/100"
17,고덕래미안힐스테이트,161㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,161.96,120.01,74,4,2,32,,22억~23억,"10억 5,000",8억/90,8억/90
18,고덕래미안힐스테이트,194㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,194.06,141.64,73,3,2,4,,32억,,,
19,고덕래미안힐스테이트,221B㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,221.73,161.69,73,4,2,1,,,,,
20,고덕래미안힐스테이트,223A㎡,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,223.15,161.93,73,4,2,1,,,,,
21,고덕래미안힐스테이트,263,서울시 강동구 고덕동 688,서울시 강동구 아리수로50길 50,3658.0,211.0,263.29,192.58,73,4,2,1,,,,,
0,고덕센트럴푸르지오(주상복합),61A㎡,서울시 강동구 고덕동 210-1,서울시 강동구 고덕로 399,656.0,116.0,61.71,40.09,65,1,1,8,116500.0,,"4억 5,000",,
1,고덕센트럴푸르지오(주상복합),62B㎡,서울시 강동구 고덕동 210-1,서울시 강동구 고덕로 399,656.0,116.0,62.79,40.92,65,1,1,26,126500.0,,,,
2,고덕센트럴푸르지오(주상복합),82A㎡,서울시 강동구 고덕동 210-1,서울시 강동구 고덕로 399,656.0,116.0,82.2,59.14,72,3,2,280,116500.0,"8억 8,000~13억 5,000","4억~6억 3,000","5,000/200~5억/40","5,000/200~5억/40"
3,고덕센트럴푸르지오(주상복합),82D㎡,서울시 강동구 고덕동 210-1,서울시 강동구 고덕로 399,656.0,116.0,82.53,59.09,72,3,2,115,126500.0,"9억 5,000~14억","4억 9,000~5억 9,000","5,000/210~3억 5,000/100","5,000/210~3억 5,000/100"
4,고덕센트럴푸르지오(주상복합),82C㎡,서울시 강동구 고덕동 210-1,서울시 강동구 고덕로 399,656.0,116.0,82.5,59.06,72,3,2,89,116500.0,"9억 4,000~10억 8,000","5억 5,000~6억 5,000","7,000/200~3억/100","7,000/200~3억/100"
5,고덕센트럴푸르지오(주상복합),82B㎡,서울시 강동구 고덕동 210-1,서울시 강동구 고덕로 399,656.0,116.0,82.36,59.16,72,3,2,17,116500.0,,"4억 8,000",1억/160~4억/60,1억/160~4억/60
6,고덕센트럴푸르지오(주상복합),119A㎡,서울시 강동구 고덕동 210-1,서울시 강동구 고덕로 399,656.0,116.0,119.2,84.95,71,3,2,4,160500.0,,,,
7,고덕센트럴푸르지오(주상복합),119B,서울시 강동구 고덕동 210-1,서울시 강동구 고덕로 399,656.0,116.0,119.02,84.99,71,3,2,1,160500.0,,,,
0,고덕아이파크,85㎡,서울시 강동구 고덕동 499,서울시 강동구 동남로79길 26,1142.0,128.0,85.07,59.99,71,3,2,136,116500.0,"10억 5,000~14억","5억~6억 5,000",1억/150~4억/70,1억/150~4억/70
1,고덕아이파크,113A㎡,서울시 강동구 고덕동 499,서울시 강동구 동남로79길 26,1142.0,128.0,113.15,84.98,75,3,2,186,116500.0,"14억~17억 7,000","6억 5,000~7억 3,000",2억/200,2억/200
2,고덕아이파크,114B㎡,서울시 강동구 고덕동 499,서울시 강동구 동남로79길 26,1142.0,128.0,114.14,84.98,74,3,2,186,116500.0,"16억~16억 8,000","6억 5,000~7억 5,000","5,000/250~3억/190","5,000/250~3억/190"
3,고덕아이파크,114㎡,서울시 강동구 고덕동 499,서울시 강동구 동남로79길 26,1142.0,128.0,114.16,84.98,74,3,2,102,116500.0,15억,"7억~7억 3,000",,
4,고덕아이파크,147㎡,서울시 강동구 고덕동 499,서울시 강동구 동남로79길 26,1142.0,128.0,147.9,114.98,78,4,2,170,126500.0,"17억~20억 5,000",9억~11억,3억/200~8억/40,3억/200~8억/40
5,고덕아이파크,147A㎡,서울시 강동구 고덕동 499,서울시 강동구 동남로79길 26,1142.0,128.0,147.52,115.45,78,4,2,39,126500.0,,,,
6,고덕아이파크,179A㎡,서울시 강동구 고덕동 499,서울시 강동구 동남로79길 26,1142.0,128.0,179.54,145.22,81,4,2,78,160500.0,24억,11억~12억,6억/190~8억/130,6억/190~8억/130
7,고덕아이파크,181B㎡,서울시 강동구 고덕동 499,서울시 강동구 동남로79길 26,1142.0,128.0,181.7,145,80,4,2,39,160500.0,24억~26억,11억~13억,2억/350~8억/150,2억/350~8억/150
8,고덕아이파크,215,서울시 강동구 고덕동 499,서울시 강동구 동남로79길 26,1142.0,128.0,215.88,177.99,82,4,3,78,160500.0,25억,14억,3억/350~10억/90,3억/350~10억/90
0,대우,101㎡,서울시 강동구 고덕동 470,서울시 강동구 양재대로 1716,99.0,0.0,101.64,72.03,71,3,1,27,116500.0,,"3억 3,000~3억 3,600",,
1,대우,117,서울시 강동구 고덕동 470,서울시 강동구 양재대로 1716,99.0,0.0,117.58,96,82,4,1,72,116500.0,"10억 3,000",,,
0,배재현대,95㎡,서울시 강동구 고덕동 312,서울시 강동구 고덕로61길 37,448.0,0.0,95.87,59.94,63,3,1,230,116500.0,"8억 2,000~11억 5,000","3억 8,000~4억 9,000",3억/30~4억/40,3억/30~4억/40
1,배재현대,119,서울시 강동구 고덕동 312,서울시 강동구 고덕로61길 37,448.0,0.0,119.01,84.9,71,3,2,218,116500.0,"10억 9,000~14억 1,000","4억~6억 2,000",3억/100~5억/60,3억/100~5억/60
0,아남,60㎡,서울시 강동구 고덕동 486,서울시 강동구 양재대로 1706,807.0,0.0,60.95,50.2,82,2,1,82,116500.0,"8억~9억 3,000","3억 6,000",3억/30,3억/30
1,아남,86㎡,서울시 강동구 고덕동 486,서울시 강동구 양재대로 1706,807.0,0.0,86.45,71.2,82,3,1,63,116500.0,9억~12억,,,
2,아남,95㎡,서울시 강동구 고덕동 486,서울시 강동구 양재대로 1706,807.0,0.0,95.08,78.3,82,3,1,106,116500.0,"11억 2,000~11억 5,000","4억 2,000~5억 5,000",,
3,아남,103,서울시 강동구 고덕동 486,서울시 강동구 양재대로 1706,807.0,0.0,103.1,84.91,82,3,2,556,116500.0,"10억~14억 9,000","4억 2,900~6억",4억/45~4억/50,4억/45~4억/50
0,엘아트빌(도시형),40㎡,서울시 강동구 고덕동 504-7,서울시 강동구 아리수로66길 40,10.0,0.0,40.08,29.89,75,1,1,4,116500.0,,,,
1,엘아트빌(도시형),50㎡,서울시 강동구 고덕동 504-7,서울시 강동구 아리수로66길 40,10.0,0.0,50.25,37.11,74,2,1,1,116500.0,,,,
2,엘아트빌(도시형),57A㎡,서울시 강동구 고덕동 504-7,서울시 강동구 아리수로66길 40,10.0,0.0,57.33,42.68,74,2,1,4,116500.0,,,,
3,엘아트빌(도시형),58B,서울시 강동구 고덕동 504-7,서울시 강동구 아리수로66길 40,10.0,0.0,58.33,43.42,74,2,1,1,116500.0,,,,
0,GS강동자이,104㎡,서울시 강동구 길동 474,서울시 강동구 천호대로 1239,596.0,0.0,104.46,84.17,81,3,2,10,119000.0,,,,
1,GS강동자이,110㎡,서울시 강동구 길동 474,서울시 강동구 천호대로 1239,596.0,0.0,110.62,84.88,77,3,2,262,127000.0,"11억 5,000~14억","6억~6억 4,000",5억/40,5억/40
2,GS강동자이,150㎡,서울시 강동구 길동 474,서울시 강동구 천호대로 1239,596.0,0.0,150.6,126.43,84,4,2,249,147500.0,"16억 2,000~17억 5,000",7억~8억,"6억 2,000/50~6억 2,000/55","6억 2,000/50~6억 2,000/55"
3,GS강동자이,172,서울시 강동구 길동 474,서울시 강동구 천호대로 1239,596.0,0.0,172.42,147.17,85,4,2,75,155000.0,17억~20억,6억 400~9억,"6억 1,000/30~7억/80","6억 1,000/30~7억/80"
0,K&G타워(도시형),23㎡,서울시 강동구 길동 393-6,서울시 강동구 양재대로114길 25,28.0,0.0,23.87,15.52,65,1,1,16,119000.0,,,,
