,아파트명,면적,법정동주소,도로명주소,세대수,임대세대수,공급면적,전용면적,전용율,방수,욕실수,해당면적_세대수,가격,매매호가,전세호가,월세호가,실거래가
8,스카이캐슬(도시형),36,서울시 강북구 번동 446-59,서울시 강북구 오패산로77길 36,99.0,0.0,36.75,25.29,69,1,1,1,,,,,
0,시즌그랜드빌,46㎡,서울시 강북구 번동 454-106,서울시 강북구 덕릉로 199,12.0,0.0,46.62,39.34,84,2,1,4,58500.0,,,,
1,시즌그랜드빌,50㎡,서울시 강북구 번동 454-106,서울시 강북구 덕릉로 199,12.0,0.0,50.26,42.41,84,2,1,4,59000.0,,,,
2,시즌그랜드빌,56,서울시 강북구 번동 454-106,서울시 강북구 덕릉로 199,12.0,0.0,56.22,47.44,84,2,1,4,58500.0,,,,
0,신원,82㎡,서울시 강북구 번동 204,서울시 강북구 월계로37길 87-9,285.0,0.0,82.19,59.96,73,3,1,145,58500.0,"4억 5,000~5억 8,000","2억 8,000~3억 4,000",2억/35,2억/35
1,신원,107,서울시 강북구 번동 204,서울시 강북구 월계로37길 87-9,285.0,0.0,107.17,84.6,79,3,2,140,59000.0,"6억~8억 5,000","3억 5,000~4억 5,000","1억 7,000/70","1억 7,000/70"
0,쌍용,83㎡,서울시 강북구 번동 459-110,서울시 강북구 한천로124나길 10,99.0,0.0,83.32,59.94,72,3,1,51,58500.0,"4억 6,500~5억 4,000",,,
1,쌍용,105,서울시 강북구 번동 459-110,서울시 강북구 한천로124나길 10,99.0,0.0,105.31,84.92,81,3,2,48,59000.0,,,,
0,에코하우스(도시형),18A㎡,서울시 강북구 번동 449-12,서울시 강북구 도봉로82길 10-5,10.0,0.0,18.35,13.86,76,1,1,5,58500.0,,,,
1,에코하우스(도시형),21B㎡,서울시 강북구 번동 449-12,서울시 강북구 도봉로82길 10-5,10.0,0.0,21.09,15.93,76,1,1,4,59000.0,,,,
2,에코하우스(도시형),24,서울시 강북구 번동 449-12,서울시 강북구 도봉로82길 10-5,10.0,0.0,24.68,18.63,75,1,1,1,58500.0,,,,
0,오동공원현대홈타운,82㎡,서울시 강북구 번동 760,서울시 강북구 오현로31길 89,245.0,0.0,82.25,59.62,72,3,1,28,58500.0,"6억~6억 5,000",4억,,
1,오동공원현대홈타운,112A㎡,서울시 강북구 번동 760,서울시 강북구 오현로31길 89,245.0,0.0,112.92,84.44,75,3,2,19,59000.0,,,,
2,오동공원현대홈타운,113B㎡,서울시 강북구 번동 760,서울시 강북구 오현로31길 89,245.0,0.0,113.54,84.78,75,3,2,101,58500.0,"7억 5,000",,,
3,오동공원현대홈타운,149B㎡,서울시 강북구 번동 760,서울시 강북구 오현로31길 89,245.0,0.0,149.85,117.97,79,4,2,18,67500.0,9억,,,
4,오동공원현대홈타운,150A,서울시 강북구 번동 760,서울시 강북구 오현로31길 89,245.0,0.0,150.88,117.27,78,4,2,79,67500.0,"8억 9,000~9억 1,000",6억,3억/150~5억/50,3억/150~5억/50
0,유경와이케이라이마(도시형),26A㎡,서울시 강북구 번동 446-36,서울시 강북구 오패산로77길 16,56.0,0.0,26.54,18.47,70,1,1,11,58500.0,,"2억~2억 1,500",2억/10,2억/10
1,유경와이케이라이마(도시형),27B㎡,서울시 강북구 번동 446-36,서울시 강북구 오패산로77길 16,56.0,0.0,27.04,18.82,70,1,1,11,59000.0,,"2억 1,000",,
2,유경와이케이라이마(도시형),28㎡,서울시 강북구 번동 446-36,서울시 강북구 오패산로77길 16,56.0,0.0,28.98,20.17,70,1,1,22,58500.0,,"2억 1,000~2억 3,500",,
3,유경와이케이라이마(도시형),33A㎡,서울시 강북구 번동 446-36,서울시 강북구 오패산로77길 16,56.0,0.0,33.27,23.16,70,1,1,11,67500.0,,"2억 1,500~2억 2,000",,
4,유경와이케이라이마(도시형),64B,서울시 강북구 번동 446-36,서울시 강북구 오패산로77길 16,56.0,0.0,64.97,45.22,70,1,1,1,67500.0,,,,
0,장원,84A㎡,서울시 강북구 번동 148-500,서울시 강북구 오현로 134,32.0,0.0,84.7,71.1,84,3,2,8,59000.0,,,,
1,장원,85B㎡,서울시 강북구 번동 148-500,서울시 강북구 오현로 134,32.0,0.0,85.31,71.1,83,3,2,16,58500.0,"5억 2,000~5억 4,000",3억,,
2,장원,90,서울시 강북구 번동 148-500,서울시 강북구 오현로 134,32.0,0.0,90.96,76.35,84,3,2,8,58500.0,,,,
0,파크애비뉴(도시형),17㎡,서울시 강북구 번동 446-57,서울시 강북구 오패산로77길 32,26.0,0.0,17.57,12.36,70,1,1,13,58500.0,,,,
1,파크애비뉴(도시형),18A㎡,서울시 강북구 번동 446-57,서울시 강북구 오패산로77길 32,26.0,0.0,18.44,12.97,70,1,1,7,59000.0,,,,
2,파크애비뉴(도시형),19B,서울시 강북구 번동 446-57,서울시 강북구 오패산로77길 32,26.0,0.0,19.5,13.71,70,1,1,6,58500.0,,,,
0,한솔솔파크,109,서울시 강북구 번동 138,서울시 강북구 오현로 180,225.0,0.0,109.88,84.88,77,3,2,225,58500.0,"6억 4,000~7억 7,000","4억 8,000~5억 2,000",,
0,해모로,81A㎡,서울시 강북구 번동 139,서울시 강북구 오현로 156,430.0,0.0,81.97,59.94,73,3,1,60,58500.0,"5억 6,000~6억 2,000","2억 7,000",,
1,해모로,82B㎡,서울시 강북구 번동 139,서울시 강북구 오현로 156,430.0,0.0,82.02,59.98,73,3,1,80,59000.0,"5억 8,000~6억 8,000",,,
2,해모로,109㎡,서울시 강북구 번동 139,서울시 강북구 오현로 156,430.0,0.0,109.79,84.93,77,3,2,212,58500.0,"7억 5,000~9억 5,000","4억 5,000~4억 8,000",,
3,해모로,156,서울시 강북구 번동 139,서울시 강북구 오현로 156,430.0,0.0,156.35,127.25,81,4,2,78,67500.0,9억~10억,"6억 5,000",2억/180,2억/180
0,현대,71㎡,서울시 강북구 번동 148-494,서울시 강북구 오현로 140,90.0,0.0,71.65,59.97,84,3,1,45,58500.0,"5억~5억 7,000",3억,,
1,현대,101,서울시 강북구 번동 148-494,서울시 강북구 오현로 140,90.0,0.0,101.44,84.9,84,3,2,45,59000.0,"5억 7,000~6억 2,000","3억 5,000~4억",1억/100,1억/100
0,현대(꿈에그린),102A㎡,서울시 강북구 번동 271-2,서울시 강북구 월계로37길 137-8,19.0,0.0,102.24,84.66,83,3,2,15,58500.0,,,,
1,현대(꿈에그린),102B,서울시 강북구 번동 271-2,서울시 강북구 월계로37길 137-8,19.0,0.0,102.42,84.81,83,3,2,4,59000.0,,,,
0,혜성루첸리(도시형),43㎡,서울시 강북구 번동 417-59,서울시 강북구 덕릉로41길 66,10.0,0.0,43.63,34.47,79,1,1,5,58500.0,,,,
1,혜성루첸리(도시형),56,서울시 강북구 번동 417-59,서울시 강북구 덕릉로41길 66,10.0,0.0,56.19,44.39,79,2,1,5,59000.0,,,,
0,효성네오인텔리안(주상복합),52A㎡,서울시 강북구 번동 418-3,서울시 강북구 도봉로 352,121.0,0.0,52.99,40.99,77,1,1,11,58500.0,"2억 8,000",,,
1,효성네오인텔리안(주상복합),53B㎡,서울시 강북구 번동 418-3,서울시 강북구 도봉로 352,121.0,0.0,53.19,41.15,77,1,1,4,67500.0,,,,
2,효성네오인텔리안(주상복합),77㎡,서울시 강북구 번동 418-3,서울시 강북구 도봉로 352,121.0,0.0,77.3,59.8,77,2,1,2,67500.0,,,,
3,효성네오인텔리안(주상복합),91㎡,서울시 강북구 번동 418-3,서울시 강북구 도봉로 352,121.0,0.0,91.85,71.05,77,2,1,38,59000.0,"5억 5,000~6억 1,000","3억 4,000","2억 5,000/50","2억 5,000/50"
4,효성네오인텔리안(주상복합),104㎡,서울시 강북구 번동 418-3,서울시 강북구 도봉로 352,121.0,0.0,104.87,81.12,77,3,2,64,58500.0,"6억 8,000~8억","4억 3,000~4억 5,000","3억 4,000/40","3억 4,000/40"
5,효성네오인텔리안(주상복합),196,서울시 강북구 번동 418-3,서울시 강북구 도봉로 352,121.0,0.0,196.72,152.17,77,3,2,2,,12억,,,
0,훼미리힐,75㎡,서울시 강북구 번동 148-490,서울시 강북구 오현로 141,54.0,0.0,75.4,59.16,78,3,2,28,58500.0,"3억 7,000",,,
1,훼미리힐,94㎡,서울시 강북구 번동 148-490,서울시 강북구 오현로 141,54.0,0.0,94.03,78.84,84,3,2,13,59000.0,,,,
2,훼미리힐,151,서울시 강북구 번동 148-490,서울시 강북구 오현로 141,54.0,0.0,151.07,126.67,84,4,2,13,58500.0,"5억 5,000~6억 5,000",4억,,
0,JK아파트먼트,41㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,41.26,37.11,90,2,1,3,,,,,
1,JK아파트먼트,49㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,49.06,44.12,90,2,1,2,,,,,
2,JK아파트먼트,55A㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,55.11,49.56,90,3,2,3,,,"2억 7,800",,
3,JK아파트먼트,57C㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,57.68,51.87,90,3,2,2,,,,,
4,JK아파트먼트,57B㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,57.18,51.42,90,3,2,1,,,,,
5,JK아파트먼트,58A㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,58.17,52.31,90,3,2,2,,,,,
6,JK아파트먼트,59C㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,59.65,53.64,90,3,2,3,,,,,
7,JK아파트먼트,59B㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,59.58,53.58,90,3,2,2,,,,,
8,JK아파트먼트,60D㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,60.06,54.01,90,3,2,3,,,,,
9,JK아파트먼트,60E㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,60.08,54.03,90,3,2,1,,,,,
10,JK아파트먼트,64A㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,64.89,58.36,90,3,2,2,,,,,
11,JK아파트먼트,66㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,66.53,59.83,90,3,2,2,,,,,
12,JK아파트먼트,66B㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,66.06,59.41,90,3,2,1,,,,,
13,JK아파트먼트,67A㎡,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,67.97,61.13,90,3,2,1,,,,,
14,JK아파트먼트,76A,서울시 강북구 수유동 130-43,서울시 강북구 수유로17나길 15,29.0,0.0,76.33,68.65,90,3,2,1,,,,,
0,SH스카이,70㎡,서울시 강북구 수유동 731,서울시 강북구 인수봉로23가길 3,48.0,0.0,70.88,56.63,80,3,2,8,,"3억 7,000","2억 3,000",,
1,SH스카이,101,서울시 강북구 수유동 731,서울시 강북구 인수봉로23가길 3,48.0,0.0,101.51,81.1,80,3,2,40,,"4억 2,000",,,
0,SK캐슬,63A㎡,서울시 강북구 수유동 277-14,서울시 강북구 삼양로130길 5-3,5.0,0.0,63.36,42.04,66,1,1,2,,,,,
1,SK캐슬,64B,서울시 강북구 수유동 277-14,서울시 강북구 삼양로130길 5-3,5.0,0.0,64.21,42.6,66,1,1,3,,,,,
0,경남아너스빌(주상복합),111,서울시 강북구 수유동 229-49,서울시 강북구 노해로8길 22,42.0,0.0,111.19,84.59,76,3,2,42,,"7억 5,000",,,
0,경원북한산휴그린,87A㎡,서울시 강북구 수유동 268-17,서울시 강북구 한천로 1139-2,28.0,0.0,87.92,59.84,68,3,2,16,,,,,
1,경원북한산휴그린,103B,서울시 강북구 수유동 268-17,서울시 강북구 한천로 1139-2,28.0,0.0,103.29,70.34,68,3,2,12,,5억,,,
0,골드빌,68㎡,서울시 강북구 수유동 569,서울시 강북구 4.19로 19-10,19.0,0.0,68.66,54.42,79,2,1,1,,,,,
1,골드빌,79A㎡,서울시 강북구 수유동 569,서울시 강북구 4.19로 19-10,19.0,0.0,79.71,63.18,79,3,2,2,,,,,
2,골드빌,80B㎡,서울시 강북구 수유동 569,서울시 강북구 4.19로 19-10,19.0,0.0,80.04,63.45,79,3,2,3,,,,,
3,골드빌,80C㎡,서울시 강북구 수유동 569,서울시 강북구 4.19로 19-10,19.0,0.0,80.79,64.05,79,3,2,1,,,,,
4,골드빌,89A㎡,서울시 강북구 수유동 569,서울시 강북구 4.19로 19-10,19.0,0.0,89.52,70.97,79,3,2,4,,,,,
5,골드빌,90B,서울시 강북구 수유동 569,서울시 강북구 4.19로 19-10,19.0,0.0,90.04,71.37,79,3,2,8,,,,,
0,공간라움(도시형),18C㎡,서울시 강북구 수유동 274-5,서울시 강북구 삼양로 498,29.0,0.0,18.81,13.9,74,1,1,3,,,,,
1,공간라움(도시형),19A㎡,서울시 강북구 수유동 274-5,서울시 강북구 삼양로 498,29.0,0.0,19.25,14.22,74,1,1,15,,"1억 2,500~1억 3,000",,,
2,공간라움(도시형),19B㎡,서울시 강북구 수유동 274-5,서울시 강북구 삼양로 498,29.0,0.0,19.03,14.06,74,1,1,4,,"1억 3,000",,,
3,공간라움(도시형),24A㎡,서울시 강북구 수유동 274-5,서울시 강북구 삼양로 498,29.0,0.0,24.93,18.42,74,1,1,4,,,,,
4,공간라움(도시형),25B,서울시 강북구 수유동 274-5,서울시 강북구 삼양로 498,29.0,0.0,25.2,18.62,74,1,1,3,,,,,
0,극동,90㎡,서울시 강북구 수유동 553-61,서울시 강북구 인수봉로72길 4,574.0,0.0,90.78,71.3,79,3,1,63,,,"3억 8,000",,
1,극동,104㎡,서울시 강북구 수유동 553-61,서울시 강북구 인수봉로72길 4,574.0,0.0,104.99,84.99,81,3,2,427,,"5억 4,000~6억 6,000","4억~5억 2,000","2억 5,000/60~2억 5,000/65","2억 5,000/60~2억 5,000/65"
2,극동,156㎡,서울시 강북구 수유동 553-61,서울시 강북구 인수봉로72길 4,574.0,0.0,156.13,134.45,86,4,2,56,,"8억 5,000~9억 5,000",,,
3,극동,182,서울시 강북구 수유동 553-61,서울시 강북구 인수봉로72길 4,574.0,0.0,182.73,159.28,87,5,2,28,,,,,
0,남광하이빌(도시형),39㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,39.53,35.23,89,1,1,1,,,,,
1,남광하이빌(도시형),52B㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,52.97,47.21,89,2,1,1,,,,,
2,남광하이빌(도시형),54A㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,54.16,45.56,84,2,1,1,,,,,
3,남광하이빌(도시형),56A㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,56.04,49.94,89,2,1,4,,,,,
4,남광하이빌(도시형),56B㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,56.53,50.38,89,2,1,4,,,,,
5,남광하이빌(도시형),57C㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,57.51,51.25,89,2,1,4,,,,,
6,남광하이빌(도시형),57B㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,57.86,48.68,84,2,1,1,,,,,
7,남광하이빌(도시형),59A㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,59.47,50,84,2,1,8,,,,,
8,남광하이빌(도시형),60C㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,60.98,51.31,84,2,1,6,,,,,
9,남광하이빌(도시형),60D㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,60.96,54.32,89,2,1,1,,,,,
10,남광하이빌(도시형),61㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,61.91,55.55,90,2,1,2,,,,,
11,남광하이빌(도시형),66A㎡,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,66.18,59.38,90,3,1,2,,,,,
12,남광하이빌(도시형),67B,서울시 강북구 수유동 472-85,서울시 강북구 삼양로85길 21,36.0,0.0,67.29,59.97,89,3,1,1,,,,,
0,다경하이빌,30㎡,서울시 강북구 수유동 177-2,서울시 강북구 한천로140길 11-13,14.0,0.0,30.83,26.2,85,1,1,1,,,,,
1,다경하이빌,45A㎡,서울시 강북구 수유동 177-2,서울시 강북구 한천로140길 11-13,14.0,0.0,45.05,38.28,85,1,1,1,,,,,
2,다경하이빌,47B㎡,서울시 강북구 수유동 177-2,서울시 강북구 한천로140길 11-13,14.0,0.0,47.26,40.17,85,1,1,1,,,,,
3,다경하이빌,56㎡,서울시 강북구 수유동 177-2,서울시 강북구 한천로140길 11-13,14.0,0.0,56.11,47.69,85,2,1,1,,,,,
4,다경하이빌,71㎡,서울시 강북구 수유동 177-2,서울시 강북구 한천로140길 11-13,14.0,0.0,71.06,60.39,85,3,1,2,,,,,
5,다경하이빌,84㎡,서울시 강북구 수유동 177-2,서울시 강북구 한천로140길 11-13,14.0,0.0,84.19,71.55,85,3,2,1,,,,,
6,다경하이빌,86㎡,서울시 강북구 수유동 177-2,서울시 강북구 한천로140길 11-13,14.0,0.0,86.83,73.8,85,3,2,4,,,,,
7,다경하이빌,91,서울시 강북구 수유동 177-2,서울시 강북구 한천로140길 11-13,14.0,0.0,91.21,77.52,85,3,2,3,,,,,
0,대광맨션(도시형),48A㎡,서울시 강북구 수유동 472-326,서울시 강북구 삼양로83길 14,12.0,0.0,48.25,43.32,90,2,1,1,,,,,
1,대광맨션(도시형),49B㎡,서울시 강북구 수유동 472-326,서울시 강북구 삼양로83길 14,12.0,0.0,49.74,44.65,90,2,1,1,,,,,
2,대광맨션(도시형),52㎡,서울시 강북구 수유동 472-326,서울시 강북구 삼양로83길 14,12.0,0.0,52.21,46.88,90,2,1,3,,,,,
3,대광맨션(도시형),55A㎡,서울시 강북구 수유동 472-326,서울시 강북구 삼양로83길 14,12.0,0.0,55.01,49.39,90,2,1,3,,,,,
4,대광맨션(도시형),55B㎡,서울시 강북구 수유동 472-326,서울시 강북구 삼양로83길 14,12.0,0.0,55.68,49.99,90,2,1,3,,,,,
5,대광맨션(도시형),58,서울시 강북구 수유동 472-326,서울시 강북구 삼양로83길 14,12.0,0.0,58.06,52.13,90,2,1,1,,,,,
0,대성월드빌,36㎡,서울시 강북구 수유동 45-93,서울시 강북구 도봉로81길 24-1,9.0,0.0,36.06,30.8,85,1,1,4,,,,,
1,대성월드빌,63㎡,서울시 강북구 수유동 45-93,서울시 강북구 도봉로81길 24-1,9.0,0.0,63.43,54.17,85,3,2,4,,,,,
2,대성월드빌,70,서울시 강북구 수유동 45-93,서울시 강북구 도봉로81길 24-1,9.0,0.0,70.81,60.48,85,3,2,1,,,,,
0,대원쉐르빌(주상복합),57㎡,서울시 강북구 수유동 47-13,서울시 강북구 도봉로81길 37,28.0,0.0,57.59,50.16,87,3,2,14,,"5억 6,000",3억~4억,,
1,대원쉐르빌(주상복합),59,서울시 강북구 수유동 47-13,서울시 강북구 도봉로81길 37,28.0,0.0,59.25,51.6,87,3,2,14,,"4억 5,000~5억 2,000","3억 2,000~3억 3,000",,
0,대원아트빌(도시형),34㎡,서울시 강북구 수유동 48-45,서울시 강북구 수유로12길 11,12.0,0.0,34.86,28.17,81,1,1,4,,,,,
1,대원아트빌(도시형),50㎡,서울시 강북구 수유동 48-45,서울시 강북구 수유로12길 11,12.0,0.0,50.98,41.92,82,2,1,4,,,,,
2,대원아트빌(도시형),52,서울시 강북구 수유동 48-45,서울시 강북구 수유로12길 11,12.0,0.0,52.42,43.15,82,2,1,4,,,,,
0,대원하늘채,35㎡,서울시 강북구 수유동 472-540,서울시 강북구 삼양로81길 38-3,11.0,0.0,35.12,29.91,85,1,1,3,,,,,
1,대원하늘채,61㎡,서울시 강북구 수유동 472-540,서울시 강북구 삼양로81길 38-3,11.0,0.0,61.07,52.01,85,2,1,1,,,,,
2,대원하늘채,63㎡,서울시 강북구 수유동 472-540,서울시 강북구 삼양로81길 38-3,11.0,0.0,63.65,54.2,85,2,1,1,,,,,
3,대원하늘채,68㎡,서울시 강북구 수유동 472-540,서울시 강북구 삼양로81길 38-3,11.0,0.0,68.55,58.38,85,3,1,1,,,,,
4,대원하늘채,70B㎡,서울시 강북구 수유동 472-540,서울시 강북구 삼양로81길 38-3,11.0,0.0,70.24,59.82,85,3,1,3,,,,,
5,대원하늘채,70A,서울시 강북구 수유동 472-540,서울시 강북구 삼양로81길 38-3,11.0,0.0,70.16,59.75,85,3,1,2,,,,,
0,두온,61㎡,서울시 강북구 수유동 46-5,서울시 강북구 도봉로81길 42-8,19.0,0.0,61.9,54.76,88,3,1,4,,,,,
1,두온,67B㎡,서울시 강북구 수유동 46-5,서울시 강북구 도봉로81길 42-8,19.0,0.0,67.69,59.88,88,3,1,6,,,,,
2,두온,67A㎡,서울시 강북구 수유동 46-5,서울시 강북구 도봉로81길 42-8,19.0,0.0,67.25,59.49,88,3,1,3,,,,,
3,두온,73B㎡,서울시 강북구 수유동 46-5,서울시 강북구 도봉로81길 42-8,19.0,0.0,73.3,64.85,88,3,1,3,,,"2억 8,000",,
4,두온,73A㎡,서울시 강북구 수유동 46-5,서울시 강북구 도봉로81길 42-8,19.0,0.0,73.08,64.66,88,3,1,2,,,,,
5,두온,92,서울시 강북구 수유동 46-5,서울시 강북구 도봉로81길 42-8,19.0,0.0,92.78,82.1,88,3,2,1,,,,,
0,런던빌(도시형),34㎡,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,34.65,29.74,86,1,1,4,,,,,
1,런던빌(도시형),34㎡,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,34.86,29.96,86,1,1,4,,,,,
2,런던빌(도시형),42A㎡,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,42.19,36.22,86,1,1,4,,,,,
3,런던빌(도시형),42B㎡,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,42.39,36.44,86,1,1,4,,,,,
4,런던빌(도시형),42C㎡,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,42.59,36.61,86,1,1,4,,,,,
5,런던빌(도시형),44D㎡,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,44.31,38.09,86,1,1,1,,,,,
6,런던빌(도시형),45A㎡,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,45.25,38.84,86,1,1,4,,,,,
7,런던빌(도시형),45B㎡,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,45.54,39.1,86,1,1,1,,,,,
8,런던빌(도시형),45C㎡,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,45.25,38.9,86,1,1,1,,,,,
9,런던빌(도시형),47D,서울시 강북구 수유동 277-33,서울시 강북구 삼양로 494-1,28.0,0.0,47.18,40.5,86,1,1,1,,,,,
0,리앤지2차(도시형),20,서울시 강북구 수유동 77-8,서울시 강북구 도봉로71가길 38-10,12.0,0.0,20.51,15.85,77,1,1,12,,,,,
0,리앤진3차(도시형),24㎡,서울시 강북구 수유동 50-89,서울시 강북구 도봉로77길 27-7,8.0,0.0,24.16,17.64,73,1,1,4,,,,,
1,리앤진3차(도시형),53,서울시 강북구 수유동 50-89,서울시 강북구 도봉로77길 27-7,8.0,0.0,53.19,38.84,73,1,1,4,,,,,
0,모던하우스(도시형),34㎡,서울시 강북구 수유동 281-31,서울시 강북구 삼양로131길 23-20,16.0,0.0,34.1,29.97,88,2,1,4,,,,,
1,모던하우스(도시형),39㎡,서울시 강북구 수유동 281-31,서울시 강북구 삼양로131길 23-20,16.0,0.0,39.46,34.68,88,2,1,1,,,,,
2,모던하우스(도시형),40A㎡,서울시 강북구 수유동 281-31,서울시 강북구 삼양로131길 23-20,16.0,0.0,40.44,35.55,88,2,1,1,,,,,
3,모던하우스(도시형),42B㎡,서울시 강북구 수유동 281-31,서울시 강북구 삼양로131길 23-20,16.0,0.0,42.85,37.66,88,2,1,3,,,,,
4,모던하우스(도시형),44A㎡,서울시 강북구 수유동 281-31,서울시 강북구 삼양로131길 23-20,16.0,0.0,44.63,39.22,88,2,1,4,,,,,
5,모던하우스(도시형),45B,서울시 강북구 수유동 281-31,서울시 강북구 삼양로131길 23-20,16.0,0.0,45.33,39.84,88,2,1,3,,,,,
0,백두골드,57㎡,서울시 강북구 수유동 710-15,서울시 강북구 노해로35길 67,18.0,0.0,57.28,50.8,89,2,1,1,,,,,
1,백두골드,63㎡,서울시 강북구 수유동 710-15,서울시 강북구 노해로35길 67,18.0,0.0,63.79,56.57,89,2,1,1,,,,,
2,백두골드,74㎡,서울시 강북구 수유동 710-15,서울시 강북구 노해로35길 67,18.0,0.0,74.17,65.79,89,2,1,1,,,,,
3,백두골드,74㎡,서울시 강북구 수유동 710-15,서울시 강북구 노해로35길 67,18.0,0.0,74.48,66.06,89,3,2,1,,,,,
4,백두골드,79㎡,서울시 강북구 수유동 710-15,서울시 강북구 노해로35길 67,18.0,0.0,79.43,70.45,89,3,2,1,,,,,
5,백두골드,82A㎡,서울시 강북구 수유동 710-15,서울시 강북구 노해로35길 67,18.0,0.0,82.56,73.23,89,3,2,4,,,,,
6,백두골드,82B㎡,서울시 강북구 수유동 710-15,서울시 강북구 노해로35길 67,18.0,0.0,82.68,73.33,89,3,2,4,,,,,
7,백두골드,92,서울시 강북구 수유동 710-15,서울시 강북구 노해로35길 67,18.0,0.0,92.21,81.79,89,3,2,5,,,,,
0,보광,81㎡,서울시 강북구 수유동 360-1,서울시 강북구 삼각산로 109,96.0,0.0,81.19,61.22,75,3,1,42,,,,,
1,보광,89,서울시 강북구 수유동 360-1,서울시 강북구 삼각산로 109,96.0,0.0,89.49,67.37,75,3,1,54,,,,,
0,부강쉐르빌,48A㎡,서울시 강북구 수유동 281-51,서울시 강북구 삼양로129길 11-4,19.0,0.0,48.83,40.52,83,2,1,1,,"1억 9,500",,,
1,부강쉐르빌,48B㎡,서울시 강북구 수유동 281-51,서울시 강북구 삼양로129길 11-4,19.0,0.0,48.96,40.58,83,2,1,1,,,,,
2,부강쉐르빌,52㎡,서울시 강북구 수유동 281-51,서울시 강북구 삼양로129길 11-4,19.0,0.0,52.83,43.33,82,2,1,1,,,,,
3,부강쉐르빌,59㎡,서울시 강북구 수유동 281-51,서울시 강북구 삼양로129길 11-4,19.0,0.0,59.98,50.12,84,2,1,3,,,,,
4,부강쉐르빌,62㎡,서울시 강북구 수유동 281-51,서울시 강북구 삼양로129길 11-4,19.0,0.0,62.27,51.84,83,2,1,1,,,,,
5,부강쉐르빌,65A㎡,서울시 강북구 수유동 281-51,서울시 강북구 삼양로129길 11-4,19.0,0.0,65.45,54.66,84,2,1,2,,"2억 6,000",,,
6,부강쉐르빌,66B㎡,서울시 강북구 수유동 281-51,서울시 강북구 삼양로129길 11-4,19.0,0.0,66.55,55.41,83,2,1,1,,"2억 5,000",,,
7,부강쉐르빌,68B㎡,서울시 강북구 수유동 281-51,서울시 강북구 삼양로129길 11-4,19.0,0.0,68.02,56.84,84,2,1,3,,,,,
8,부강쉐르빌,68A㎡,서울시 강북구 수유동 281-51,서울시 강북구 삼양로129길 11-4,19.0,0.0,68.01,56.79,84,2,1,2,,,,,
