Date,Open,High,Low,Close,Adj Close,Volume
2022-11-07,25250.0,25250.0,24250.0,24300.0,24300.0,1784778
2022-11-08,24400.0,25000.0,24400.0,24900.0,24900.0,1344045
2022-11-09,25150.0,25150.0,24400.0,24700.0,24700.0,1284433
2022-11-10,24450.0,26500.0,24450.0,25600.0,25600.0,5167070
