Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,4590.0,4665.0,4525.0,4655.0,4575.708008,82136
2020-01-03,4675.0,4860.0,4660.0,4740.0,4659.260254,371277
2020-01-06,4705.0,4730.0,4585.0,4610.0,4531.474609,114047
2020-01-07,4625.0,4790.0,4625.0,4705.0,4624.856445,125735
2020-01-08,4675.0,4685.0,4320.0,4500.0,4423.348145,155349
2020-01-09,4600.0,4690.0,4550.0,4590.0,4511.81543,76914
2020-01-10,4620.0,4750.0,4565.0,4705.0,4624.856445,102045
2020-01-13,4765.0,4765.0,4675.0,4740.0,4659.260254,48435
2020-01-14,4745.0,4800.0,4710.0,4715.0,4634.685547,76677
2020-01-15,4720.0,4770.0,4670.0,4755.0,4674.004395,59193
2020-01-16,4775.0,4830.0,4745.0,4780.0,4698.578613,93460
2020-01-17,4810.0,4810.0,4725.0,4755.0,4674.004395,58700
2020-01-20,4755.0,4760.0,4620.0,4680.0,4600.282227,96904
2020-01-21,4680.0,4680.0,4505.0,4535.0,4457.751953,113425
2020-01-22,4515.0,4725.0,4515.0,4725.0,4644.515625,81684
2020-01-23,4780.0,4780.0,4695.0,4710.0,4629.771484,56994
2020-01-28,4535.0,4590.0,4345.0,4450.0,4374.200195,185397
2020-01-29,4480.0,4575.0,4430.0,4535.0,4457.751953,41262
2020-01-30,4495.0,4585.0,4390.0,4415.0,4339.796387,88222
2020-01-31,4400.0,4530.0,4300.0,4300.0,4226.754883,104841
2020-02-03,4160.0,4575.0,4110.0,4290.0,4216.925293,80561
2020-02-04,4295.0,4490.0,4295.0,4480.0,4403.688965,41908
2020-02-05,4485.0,4610.0,4480.0,4540.0,4462.666992,55982
2020-02-06,4610.0,4680.0,4540.0,4675.0,4595.367188,57314
2020-02-07,4635.0,4695.0,4600.0,4665.0,4585.537598,38653
2020-02-10,4650.0,4730.0,4540.0,4730.0,4649.430664,67921
2020-02-11,4780.0,4890.0,4715.0,4725.0,4644.515625,239970
2020-02-12,4710.0,4790.0,4690.0,4770.0,4688.749512,53791
2020-02-13,4795.0,4795.0,4605.0,4615.0,4536.38916,82309
2020-02-14,4570.0,4660.0,4535.0,4640.0,4560.963379,65002
2020-02-17,4640.0,4640.0,4565.0,4600.0,4521.644531,22900
