Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,5260.0,5320.0,5250.0,5260.0,5190.21582,7225
2020-01-03,5240.0,6350.0,5220.0,5400.0,5328.358398,308843
2020-01-06,5400.0,6230.0,5350.0,5700.0,5624.378418,970869
2020-01-07,5670.0,5680.0,5520.0,5520.0,5446.766113,79491
2020-01-08,5490.0,5490.0,5320.0,5340.0,5269.154297,60748
2020-01-09,5350.0,5530.0,5340.0,5370.0,5298.756348,38078
2020-01-10,5380.0,5500.0,5370.0,5460.0,5387.5625,32960
2020-01-13,5400.0,5500.0,5390.0,5450.0,5377.695313,31061
2020-01-14,5450.0,5530.0,5440.0,5470.0,5397.429688,29473
2020-01-15,5470.0,5570.0,5440.0,5560.0,5486.235352,25914
2020-01-16,5560.0,5580.0,5490.0,5530.0,5456.633789,20375
2020-01-17,5500.0,5580.0,5460.0,5520.0,5446.766113,18967
2020-01-20,5560.0,5560.0,5450.0,5490.0,5417.164551,20828
2020-01-21,5500.0,5500.0,5380.0,5400.0,5328.358398,24990
2020-01-22,5420.0,5500.0,5410.0,5460.0,5387.5625,9596
2020-01-23,5460.0,5540.0,5450.0,5500.0,5427.031738,14284
2020-01-28,5400.0,5440.0,5190.0,5270.0,5200.083496,42887
2020-01-29,5350.0,5350.0,5270.0,5340.0,5269.154297,5211
2020-01-30,5360.0,5370.0,5240.0,5310.0,5239.552246,12895
2020-01-31,5370.0,5370.0,5140.0,5140.0,5071.807617,24691
2020-02-03,5060.0,5330.0,4960.0,5050.0,4983.001465,13648
2020-02-04,5080.0,5190.0,5030.0,5100.0,5032.338867,7975
2020-02-05,5160.0,5180.0,5080.0,5140.0,5071.807617,11049
2020-02-06,5110.0,5260.0,5110.0,5210.0,5140.878906,8717
2020-02-07,5210.0,5220.0,5150.0,5150.0,5081.675293,3247
2020-02-10,5150.0,5250.0,5130.0,5150.0,5081.675293,8871
2020-02-11,5120.0,5290.0,5120.0,5230.0,5160.61377,8158
2020-02-12,5230.0,5320.0,5160.0,5300.0,5229.685059,7589
2020-02-13,5310.0,5340.0,5260.0,5280.0,5209.950684,3378
2020-02-14,5330.0,5330.0,5160.0,5320.0,5249.419922,16289
2020-02-17,5210.0,5350.0,5210.0,5250.0,5180.348145,10335
2020-02-18,5260.0,5340.0,5180.0,5210.0,5140.878906,9426
2020-02-19,5210.0,5210.0,5120.0,5170.0,5101.409668,10724
2020-02-20,5170.0,5200.0,5080.0,5090.0,5022.471191,16981
2020-02-21,5090.0,5150.0,4995.0,4995.0,4928.731445,25096
2020-02-24,5010.0,5020.0,4820.0,4820.0,4756.053223,8161
2020-02-25,4930.0,4930.0,4790.0,4820.0,4756.053223,32412
2020-02-26,4700.0,4900.0,4625.0,4720.0,4657.379883,16456
2020-02-27,4720.0,4745.0,4570.0,4570.0,4509.370117,20557
2020-02-28,4580.0,4580.0,4395.0,4400.0,4341.625488,20822
2020-03-02,4325.0,4570.0,4310.0,4475.0,4415.630371,6864
2020-03-03,4575.0,4575.0,4470.0,4485.0,4425.497559,23488
2020-03-04,4505.0,4650.0,4465.0,4555.0,4494.568848,9755
2020-03-05,4580.0,4650.0,4550.0,4560.0,4499.502441,18028
2020-03-06,4560.0,4630.0,4505.0,4525.0,4464.966797,8123
2020-03-09,4525.0,4525.0,4525.0,4525.0,4464.966797,0
2020-03-10,4330.0,4465.0,4320.0,4460.0,4400.82959,9591
2020-03-11,4460.0,4500.0,4295.0,4390.0,4331.757813,10031
2020-03-12,4390.0,4390.0,4390.0,4390.0,4331.757813,0
2020-03-13,3300.0,3850.0,3300.0,3540.0,3493.034912,51885
2020-03-16,3455.0,3630.0,3420.0,3500.0,3453.565674,54438
2020-03-17,3250.0,3410.0,3205.0,3390.0,3345.024902,30578
2020-03-18,3315.0,3420.0,3220.0,3385.0,3340.091309,19631
2020-03-19,3340.0,3380.0,2520.0,3120.0,3078.606934,33458
2020-03-20,2810.0,3300.0,2810.0,3270.0,3226.616943,101875
2020-03-23,3010.0,3160.0,2940.0,3030.0,2989.801025,23718
2020-03-24,3040.0,3130.0,2980.0,3130.0,3088.474365,177927
2020-03-25,3175.0,3270.0,3125.0,3270.0,3226.616943,28392
2020-03-26,3275.0,3420.0,3220.0,3260.0,3216.749756,52858
2020-03-27,3380.0,3445.0,3170.0,3200.0,3157.545654,59336
2020-03-30,3160.0,3300.0,3055.0,3300.0,3256.218994,17102
2020-03-31,3320.0,3495.0,3280.0,3390.0,3345.024902,79666
2020-04-01,3390.0,3590.0,3350.0,3500.0,3453.565674,40008
2020-04-02,3445.0,3590.0,3350.0,3590.0,3542.371582,32084
2020-04-03,3590.0,3710.0,3590.0,3700.0,3650.912109,15918
2020-04-06,3700.0,3730.0,3675.0,3730.0,3680.51416,22368
2020-04-07,3740.0,4390.0,3740.0,3865.0,3813.723145,111618
2020-04-08,3865.0,3980.0,3825.0,3970.0,3917.330078,22391
2020-04-09,3970.0,4085.0,3915.0,3980.0,3927.19751,31374
2020-04-10,3980.0,4060.0,3920.0,3990.0,3937.064697,28895
2020-04-13,3990.0,4060.0,3855.0,3855.0,3803.855957,16357
2020-04-14,3855.0,3940.0,3835.0,3900.0,3848.258789,19899
2020-04-16,3900.0,3950.0,3820.0,3945.0,3892.661865,18541
2020-04-17,3955.0,4090.0,3955.0,4040.0,3986.401367,40606
2020-04-20,4120.0,4120.0,3950.0,3990.0,3937.064697,54971
2020-04-21,3990.0,4040.0,3760.0,3905.0,3853.192383,37823
2020-04-22,3900.0,3940.0,3830.0,3940.0,3887.728271,7742
2020-04-23,3970.0,5110.0,3830.0,4795.0,4731.384766,3270065
2020-04-24,4920.0,5570.0,4580.0,4970.0,4904.062988,6632638
2020-04-27,5210.0,6170.0,5100.0,6110.0,6028.938477,4523636
2020-04-28,5970.0,6080.0,5160.0,5400.0,5328.358398,1404266
2020-04-29,5530.0,6470.0,5400.0,5830.0,5752.653809,3557291
2020-05-04,5890.0,7260.0,5860.0,7000.0,6907.131348,7465011
2020-05-06,6840.0,7340.0,6820.0,7020.0,6926.866211,1642229
2020-05-07,6980.0,7210.0,6910.0,7130.0,7035.40625,230746
2020-05-08,7130.0,7290.0,7130.0,7280.0,7183.416504,185214
2020-05-11,7280.0,7280.0,6890.0,6890.0,6798.590332,205541
2020-05-12,6830.0,6830.0,6320.0,6530.0,6443.366699,433605
2020-05-13,6380.0,7060.0,6270.0,6440.0,6354.560547,944700
2020-05-14,6320.0,6510.0,6080.0,6100.0,6019.071289,297902
2020-05-15,6100.0,6230.0,5900.0,6230.0,6147.34668,377781
2020-05-18,6270.0,6330.0,6040.0,6060.0,5979.602051,167264
2020-05-19,6080.0,6510.0,6030.0,6410.0,6324.958496,661236
2020-05-20,6410.0,6810.0,6340.0,6720.0,6630.846191,458220
2020-05-21,6850.0,7050.0,6690.0,6910.0,6818.325195,580621
2020-05-22,6910.0,8360.0,6820.0,7940.0,7834.660156,2094289
2020-05-25,7800.0,8090.0,7570.0,7600.0,7499.170898,766051
2020-05-26,7500.0,7770.0,7440.0,7510.0,7410.365234,269445
2020-05-27,7590.0,7610.0,6930.0,7140.0,7045.273438,319910
2020-05-28,7080.0,7240.0,6650.0,6700.0,6611.111328,331508
2020-05-29,6650.0,7540.0,6550.0,7150.0,7055.141602,1132699
