Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,62700.0,63200.0,62300.0,62800.0,61598.085938,75168
2020-01-03,63000.0,63400.0,62400.0,62800.0,61598.085938,86842
2020-01-06,62700.0,63000.0,60500.0,60500.0,59342.105469,152577
2020-01-07,60400.0,61900.0,60400.0,61600.0,60421.054688,78336
2020-01-08,60900.0,61500.0,58500.0,58600.0,57478.46875,210974
2020-01-09,60000.0,60100.0,58700.0,59500.0,58361.246094,149960
2020-01-10,59600.0,62200.0,59100.0,61800.0,60617.226563,188543
2020-01-13,61600.0,63300.0,61600.0,62800.0,61598.085938,138048
2020-01-14,62700.0,64600.0,62700.0,64400.0,63167.464844,229834
2020-01-15,64400.0,65400.0,63600.0,64900.0,63657.894531,137975
2020-01-16,64900.0,64900.0,63600.0,64100.0,62873.207031,67498
2020-01-17,64100.0,64800.0,63600.0,63800.0,62578.949219,77028
2020-01-20,63900.0,65900.0,63900.0,64600.0,63363.636719,135744
2020-01-21,64600.0,65200.0,63500.0,64400.0,63167.464844,99024
2020-01-22,64300.0,65400.0,63600.0,65200.0,63952.152344,91202
2020-01-23,64700.0,64700.0,62600.0,63000.0,61794.257813,202602
2020-01-28,60800.0,61600.0,59000.0,59200.0,58066.984375,234021
2020-01-29,59700.0,59700.0,58700.0,59000.0,57870.8125,138895
2020-01-30,59100.0,59900.0,57300.0,57400.0,56301.4375,192326
2020-01-31,57500.0,58000.0,55800.0,55800.0,54732.058594,199077
2020-02-03,54500.0,54700.0,53200.0,54300.0,53260.765625,207534
2020-02-04,53800.0,55600.0,53800.0,54600.0,53555.023438,264625
2020-02-05,55200.0,55700.0,54400.0,54800.0,53751.195313,171355
2020-02-06,55300.0,59600.0,55300.0,58900.0,57772.726563,310638
2020-02-07,58400.0,59600.0,58100.0,58500.0,57380.382813,99481
2020-02-10,57700.0,59300.0,57300.0,58900.0,57772.726563,78832
2020-02-11,59700.0,67300.0,58700.0,65900.0,64638.757813,1336793
2020-02-12,65400.0,66600.0,64100.0,65500.0,64246.410156,598247
2020-02-13,65800.0,66600.0,63500.0,63800.0,62578.949219,332238
2020-02-14,63700.0,63900.0,61200.0,62100.0,60911.484375,374545
2020-02-17,61700.0,63000.0,61400.0,61900.0,60715.3125,168600
2020-02-18,62300.0,63200.0,61300.0,61500.0,60322.964844,189045
2020-02-19,61600.0,62100.0,59600.0,60000.0,58851.675781,216593
2020-02-20,60400.0,61200.0,58200.0,58300.0,57184.210938,275642
2020-02-21,57500.0,58900.0,55900.0,56100.0,55026.316406,210440
2020-02-24,54900.0,55400.0,52800.0,52800.0,51789.472656,252175
2020-02-25,52300.0,54000.0,51700.0,53300.0,52279.90625,251193
2020-02-26,51900.0,53200.0,51900.0,52300.0,51299.042969,180096
2020-02-27,52500.0,54200.0,52100.0,52400.0,51397.128906,268768
2020-02-28,51500.0,51500.0,48300.0,49250.0,48307.417969,494824
2020-03-02,49000.0,49700.0,47750.0,49200.0,48258.375,196603
2020-03-03,50500.0,50900.0,49700.0,49900.0,48944.976563,183564
2020-03-04,49250.0,50800.0,49250.0,50100.0,49141.148438,180092
2020-03-05,51000.0,52200.0,50200.0,51200.0,50220.097656,184073
2020-03-06,50600.0,52000.0,50400.0,51200.0,50220.097656,176709
2020-03-09,51200.0,51200.0,51200.0,51200.0,50220.097656,0
2020-03-10,47300.0,48450.0,46500.0,47500.0,46590.910156,170585
2020-03-11,47900.0,48200.0,45600.0,45650.0,44776.316406,262977
2020-03-12,45650.0,45650.0,45650.0,45650.0,44776.316406,0
2020-03-13,36500.0,39150.0,35450.0,37450.0,36733.253906,500873
2020-03-16,37700.0,38750.0,36650.0,36700.0,35997.609375,259375
2020-03-17,34800.0,36350.0,34750.0,36250.0,35556.21875,307272
2020-03-18,36400.0,36750.0,33700.0,33700.0,33055.023438,268644
2020-03-19,33800.0,35000.0,26450.0,26600.0,26090.908203,613687
2020-03-20,27000.0,30300.0,26600.0,30300.0,29720.095703,441636
2020-03-23,27600.0,28300.0,26500.0,27100.0,26581.339844,265349
2020-03-24,28000.0,30150.0,27700.0,30150.0,29572.966797,286104
2020-03-25,31350.0,33400.0,31100.0,33400.0,32760.765625,381662
2020-03-26,33600.0,34900.0,32350.0,33600.0,32956.9375,321872
2020-03-27,35000.0,35350.0,32750.0,34200.0,33545.453125,269880
2020-03-30,33000.0,34200.0,31900.0,33950.0,33300.238281,186915
2020-03-31,34500.0,35100.0,33700.0,34800.0,34133.972656,232298
2020-04-01,34800.0,36150.0,33150.0,33450.0,32809.808594,240273
2020-04-02,33450.0,35050.0,32550.0,34700.0,34035.886719,148233
2020-04-03,35100.0,35900.0,33700.0,34650.0,33986.84375,173183
2020-04-06,34700.0,36200.0,34650.0,36200.0,35507.175781,186350
2020-04-07,37000.0,37750.0,36350.0,37200.0,36488.039063,204280
2020-04-08,36650.0,38300.0,36350.0,36750.0,36046.652344,189641
2020-04-09,37500.0,38500.0,37500.0,38500.0,37763.15625,217027
2020-04-10,38400.0,39100.0,37200.0,38500.0,37763.15625,212211
2020-04-13,38700.0,38750.0,37200.0,37300.0,36586.125,148613
2020-04-14,37550.0,38900.0,37350.0,38700.0,37959.332031,150756
2020-04-16,37850.0,39000.0,37550.0,38550.0,37812.199219,147161
2020-04-17,39050.0,40450.0,39050.0,39550.0,38793.0625,182180
2020-04-20,39400.0,40300.0,39200.0,39750.0,38989.234375,172224
2020-04-21,39550.0,39900.0,37900.0,39150.0,38400.71875,189211
