Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,54200.0,55800.0,53900.0,54900.0,54417.671875,27105
2020-01-03,55700.0,56000.0,54700.0,55500.0,55012.402344,21163
2020-01-06,56000.0,56000.0,54000.0,54600.0,54120.304688,20751
2020-01-07,54300.0,56300.0,54300.0,55900.0,55408.882813,22541
2020-01-08,55100.0,55400.0,53800.0,53900.0,53426.457031,32006
2020-01-09,54200.0,54700.0,53500.0,54200.0,53723.820313,28325
2020-01-10,53600.0,54200.0,53400.0,53700.0,53228.214844,30541
2020-01-13,53700.0,54100.0,53200.0,53700.0,53228.214844,15728
2020-01-14,53200.0,54000.0,53000.0,53100.0,52633.484375,33257
2020-01-15,53100.0,53500.0,52900.0,53300.0,52831.726563,28297
2020-01-16,53300.0,53300.0,52300.0,52400.0,51939.636719,53978
2020-01-17,52200.0,52700.0,50700.0,50900.0,50452.816406,103289
2020-01-20,51000.0,51300.0,50500.0,50800.0,50353.691406,40570
2020-01-21,50900.0,51000.0,50200.0,50500.0,50056.328125,23257
2020-01-22,50800.0,50900.0,50400.0,50700.0,50254.570313,24140
2020-01-23,50400.0,50800.0,50200.0,50400.0,49957.207031,30370
2020-01-28,49800.0,50000.0,48850.0,49000.0,48569.507813,42258
2020-01-29,49000.0,49800.0,48700.0,49400.0,48965.992188,26064
2020-01-30,49400.0,50800.0,49000.0,49050.0,48619.066406,23226
2020-01-31,49050.0,49650.0,48800.0,48850.0,48420.824219,27660
2020-02-03,47700.0,48350.0,47100.0,47800.0,47380.050781,34806
2020-02-04,47800.0,48100.0,47400.0,47800.0,47380.050781,40294
2020-02-05,47900.0,48300.0,47400.0,48150.0,47726.972656,32674
2020-02-06,48750.0,49950.0,48600.0,49800.0,49362.476563,29174
2020-02-07,50100.0,51600.0,49750.0,50900.0,50452.816406,48917
2020-02-10,50100.0,51200.0,49500.0,51000.0,50551.933594,18576
2020-02-11,51500.0,52200.0,51300.0,52000.0,51543.148438,44873
2020-02-12,51100.0,51900.0,49800.0,51500.0,51047.539063,55950
2020-02-13,51700.0,51800.0,50800.0,51300.0,50849.300781,27101
2020-02-14,51300.0,51800.0,50600.0,51500.0,51047.539063,35741
2020-02-17,51500.0,52500.0,51100.0,51700.0,51245.785156,22942
2020-02-18,51500.0,52000.0,50900.0,51400.0,50948.421875,20116
2020-02-19,52400.0,52400.0,50600.0,50900.0,50452.816406,25925
2020-02-20,50600.0,51300.0,50100.0,50800.0,50353.691406,22823
2020-02-21,50000.0,50600.0,49450.0,49600.0,49164.234375,28098
2020-02-24,48950.0,49200.0,47100.0,47200.0,46785.320313,38036
2020-02-25,46750.0,47800.0,46450.0,47600.0,47181.808594,27145
2020-02-26,47600.0,47700.0,46800.0,47550.0,47132.246094,22522
2020-02-27,46900.0,47500.0,46800.0,47100.0,46686.195313,20451
2020-02-28,47400.0,47400.0,45600.0,45700.0,45298.5,47715
2020-03-02,46300.0,46600.0,45000.0,45650.0,45248.9375,26548
2020-03-03,45750.0,46200.0,45350.0,45400.0,45001.132813,26413
2020-03-04,45100.0,46050.0,45100.0,45400.0,45001.132813,21859
2020-03-05,46100.0,46450.0,45400.0,46050.0,45645.425781,23152
2020-03-06,45800.0,45950.0,44650.0,45050.0,44654.207031,32145
2020-03-09,45050.0,45050.0,45050.0,45050.0,44654.207031,0
2020-03-10,42850.0,43600.0,42600.0,43600.0,43216.949219,27757
2020-03-11,43050.0,43700.0,40700.0,41450.0,41085.835938,54008
2020-03-12,41450.0,41450.0,41450.0,41450.0,41085.835938,0
2020-03-13,30350.0,36500.0,30350.0,36450.0,36129.765625,116861
2020-03-16,36050.0,37050.0,34200.0,35300.0,34989.867188,46905
2020-03-17,32100.0,36650.0,32100.0,36650.0,36328.007813,44354
2020-03-18,36000.0,36550.0,34750.0,35250.0,34940.308594,39370
2020-03-19,35600.0,36200.0,31050.0,31450.0,31173.693359,82369
2020-03-20,31450.0,36750.0,30400.0,36750.0,36427.132813,64513
2020-03-23,33000.0,35200.0,32000.0,33550.0,33255.242188,52556
2020-03-24,35000.0,35150.0,32900.0,33600.0,33304.804688,91459
2020-03-25,34200.0,34850.0,33800.0,34500.0,34196.894531,63816
2020-03-26,34600.0,36700.0,34550.0,35550.0,35237.671875,85012
2020-03-27,36800.0,37400.0,35000.0,36200.0,35881.964844,52445
2020-03-30,35200.0,35800.0,34000.0,35150.0,34841.1875,41284
2020-03-31,35400.0,36250.0,34600.0,35250.0,34940.308594,43261
2020-04-01,34800.0,36450.0,34500.0,35600.0,35287.234375,49278
2020-04-02,35200.0,35900.0,34600.0,35450.0,35138.550781,43861
2020-04-03,35200.0,35900.0,34200.0,34700.0,34395.140625,59620
2020-04-06,35000.0,36350.0,34950.0,35850.0,35535.035156,59359
2020-04-07,36800.0,37800.0,36500.0,37450.0,37120.980469,104871
2020-04-08,37450.0,38450.0,37100.0,37650.0,37319.222656,56447
2020-04-09,38500.0,39500.0,38200.0,39150.0,38806.042969,67950
2020-04-10,39250.0,39550.0,38300.0,39400.0,39053.847656,44393
2020-04-13,39150.0,39350.0,38350.0,38400.0,38062.632813,37365
2020-04-14,38950.0,41000.0,38650.0,40000.0,39648.578125,72166
2020-04-16,40000.0,40000.0,37850.0,38800.0,38459.121094,64774
