Date,Open,High,Low,Close,Adj Close,Volume
2022-11-07,1495.0,1525.0,1445.0,1500.0,1500.0,437174
2022-11-08,1515.0,1535.0,1495.0,1515.0,1515.0,400736
2022-11-09,1510.0,1545.0,1505.0,1515.0,1515.0,396193
2022-11-10,1515.0,1555.0,1485.0,1545.0,1545.0,611146
