Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,55700.0,55800.0,54900.0,55000.0,49236.804688,1776
2020-01-03,55200.0,55200.0,54700.0,55000.0,49236.804688,1625
2020-01-06,55000.0,55000.0,54100.0,54100.0,48431.113281,1668
2020-01-07,54100.0,55000.0,53800.0,54300.0,48610.152344,2505
2020-01-08,54300.0,55100.0,53100.0,54000.0,48341.589844,2765
2020-01-09,54100.0,55300.0,54000.0,54000.0,48341.589844,2125
2020-01-10,54100.0,55200.0,53600.0,54600.0,48878.71875,3940
2020-01-13,57300.0,57300.0,54100.0,55600.0,49773.933594,6155
2020-01-14,55600.0,55900.0,55000.0,55000.0,49236.804688,1251
2020-01-15,55000.0,55100.0,54200.0,54800.0,49057.757813,1686
2020-01-16,54800.0,54800.0,54400.0,54400.0,48699.679688,3725
2020-01-17,55000.0,55300.0,54500.0,55300.0,49505.367188,1404
2020-01-20,55500.0,55500.0,54700.0,55400.0,49594.890625,3586
2020-01-21,55000.0,55100.0,54400.0,54700.0,48968.242188,1516
2020-01-22,54500.0,55300.0,54100.0,54800.0,49057.757813,2490
2020-01-23,54600.0,55200.0,54200.0,55200.0,49415.84375,747
2020-01-28,54600.0,54800.0,52800.0,54400.0,48699.679688,3235
2020-01-29,54400.0,54900.0,54000.0,54400.0,48699.679688,867
2020-01-30,54400.0,54500.0,52700.0,52800.0,47267.332031,2439
2020-01-31,52800.0,53900.0,52200.0,53800.0,48162.542969,1845
2020-02-03,52800.0,52800.0,51200.0,51900.0,46461.640625,13252
2020-02-04,52000.0,52200.0,51000.0,51000.0,45655.945313,5209
2020-02-05,51200.0,51800.0,50900.0,51800.0,46372.117188,3093
2020-02-06,51900.0,53700.0,51500.0,52700.0,47177.8125,2774
2020-02-07,54900.0,55600.0,54000.0,54000.0,48341.589844,12032
2020-02-10,54200.0,54300.0,52800.0,54100.0,48431.113281,2353
2020-02-11,54100.0,54100.0,52500.0,52900.0,47356.851563,5398
2020-02-12,52900.0,53300.0,52200.0,53300.0,47714.941406,6439
2020-02-13,53300.0,53300.0,52200.0,53100.0,47535.894531,6364
2020-02-14,52900.0,52900.0,51500.0,52600.0,47088.289063,6906
2020-02-17,52500.0,52500.0,52000.0,52400.0,46909.242188,1127
2020-02-18,52400.0,52400.0,51300.0,51900.0,46461.640625,3898
2020-02-19,51900.0,52000.0,51600.0,51600.0,46193.074219,1880
2020-02-20,51500.0,52200.0,51300.0,52200.0,46730.203125,2945
2020-02-21,52300.0,52500.0,51200.0,52200.0,46730.203125,4378
2020-02-24,50700.0,51400.0,50500.0,51400.0,46014.027344,2610
2020-02-25,51200.0,51200.0,49900.0,50400.0,45118.816406,5772
2020-02-26,50200.0,50400.0,49300.0,50400.0,45118.816406,4091
2020-02-27,50400.0,51500.0,49800.0,49850.0,44626.449219,2401
2020-02-28,49800.0,51000.0,48800.0,49700.0,44492.164063,2850
2020-03-02,49200.0,50100.0,49000.0,49350.0,44178.84375,1893
2020-03-03,49450.0,50400.0,49200.0,49850.0,44626.449219,698
2020-03-04,49350.0,50100.0,49200.0,49450.0,44268.367188,3134
2020-03-05,49500.0,50900.0,49350.0,50900.0,45566.425781,2567
2020-03-06,49800.0,50800.0,49050.0,50500.0,45208.34375,3041
2020-03-09,50500.0,50500.0,50500.0,50500.0,45208.34375,0
2020-03-10,50500.0,52700.0,49800.0,51100.0,45745.464844,1293
2020-03-11,51000.0,52600.0,49750.0,50300.0,45029.296875,3126
2020-03-12,50300.0,50300.0,50300.0,50300.0,45029.296875,0
2020-03-13,50000.0,50000.0,45100.0,49350.0,44178.84375,9540
2020-03-16,47850.0,49450.0,47200.0,49000.0,43865.515625,3712
2020-03-17,48000.0,48900.0,46500.0,46500.0,41627.476563,5151
2020-03-18,48250.0,48250.0,45800.0,46500.0,41627.476563,6404
2020-03-19,45850.0,46700.0,40700.0,41050.0,36748.5625,3832
2020-03-20,41100.0,41850.0,39050.0,40400.0,36166.671875,11719
2020-03-23,39750.0,39750.0,35850.0,36450.0,32630.576172,5838
2020-03-24,36750.0,38100.0,36250.0,36700.0,32854.378906,12113
2020-03-25,37300.0,38150.0,36500.0,37250.0,33346.746094,18950
2020-03-26,37400.0,39950.0,37400.0,39550.0,35405.742188,9575
2020-03-27,40400.0,41200.0,39350.0,40200.0,35987.632813,6386
2020-03-30,39750.0,41000.0,38800.0,40350.0,36121.910156,5438
2020-03-31,40750.0,42900.0,40400.0,42900.0,38404.710938,4112
2020-04-01,42700.0,43500.0,41950.0,43350.0,38807.554688,3629
2020-04-02,43350.0,43350.0,42200.0,43250.0,38718.03125,3060
2020-04-03,43550.0,43550.0,42750.0,43200.0,38673.269531,542
2020-04-06,44000.0,45300.0,43100.0,45200.0,40463.699219,2555
2020-04-07,45350.0,46800.0,44950.0,45500.0,40732.261719,1887
2020-04-08,45450.0,49000.0,44300.0,48000.0,42970.304688,6041
2020-04-09,49400.0,49600.0,47000.0,49200.0,44044.5625,4077
2020-04-10,49200.0,50700.0,48200.0,48950.0,43820.757813,1009
2020-04-13,48950.0,49450.0,47900.0,48450.0,43373.148438,4027
2020-04-14,49200.0,50300.0,48150.0,49300.0,44134.078125,1020
2020-04-16,48900.0,49300.0,48100.0,49250.0,44089.324219,757
2020-04-17,49700.0,49700.0,48300.0,49600.0,44402.648438,2777
2020-04-20,49600.0,50200.0,48200.0,48700.0,43596.953125,2276
2020-04-21,48600.0,48600.0,47100.0,48400.0,43328.386719,1026
2020-04-22,48300.0,49000.0,46800.0,48900.0,43775.996094,2049
2020-04-23,48900.0,49600.0,47950.0,48500.0,43417.914063,2725
2020-04-24,48500.0,49100.0,47650.0,49100.0,43955.039063,2736
2020-04-27,49000.0,49850.0,48400.0,49750.0,44536.929688,1893
2020-04-28,49750.0,51200.0,48700.0,50100.0,44850.253906,1260
2020-04-29,50100.0,51000.0,48800.0,48800.0,43686.476563,6159
2020-05-04,48700.0,49600.0,47850.0,48650.0,43552.1875,2943
2020-05-06,48650.0,49500.0,47850.0,48950.0,43820.757813,4997
2020-05-07,48950.0,48950.0,48350.0,48700.0,43596.953125,1478
2020-05-08,48700.0,51000.0,48700.0,49650.0,44447.40625,5137
2020-05-11,49450.0,50700.0,48700.0,49800.0,44581.691406,2469
2020-05-12,49950.0,50400.0,48800.0,49300.0,44134.078125,919
2020-05-13,48900.0,49400.0,48350.0,49400.0,44223.601563,2468
2020-05-14,48800.0,50700.0,47700.0,48600.0,43507.429688,4573
2020-05-15,48150.0,48850.0,47600.0,48500.0,43417.914063,1910
2020-05-18,49400.0,49400.0,47750.0,49000.0,43865.515625,4125
2020-05-19,49600.0,49700.0,48150.0,49700.0,44492.164063,7257
2020-05-20,49900.0,50000.0,49150.0,49600.0,44402.648438,1300
2020-05-21,50100.0,50100.0,48750.0,49200.0,44044.5625,2638
2020-05-22,49250.0,49750.0,48700.0,49750.0,44536.929688,1725
2020-05-25,49750.0,49900.0,49100.0,49400.0,44223.601563,1711
2020-05-26,49400.0,51700.0,49400.0,50400.0,45118.816406,6231
2020-05-27,50400.0,50400.0,49350.0,49400.0,44223.601563,54210
2020-05-28,49850.0,49850.0,48800.0,49350.0,44178.84375,4913
2020-05-29,49350.0,50900.0,47950.0,50000.0,44760.734375,13288
2020-06-01,50200.0,50200.0,49300.0,49900.0,44671.214844,4233
2020-06-02,49900.0,49900.0,49200.0,49550.0,44357.886719,4927
2020-06-03,49600.0,49650.0,49100.0,49550.0,44357.886719,8615
2020-06-04,49700.0,50100.0,49100.0,49550.0,44357.886719,14460
2020-06-05,49550.0,49600.0,49000.0,49200.0,44044.5625,8655
2020-06-08,49300.0,49450.0,48750.0,49300.0,44134.078125,9604
2020-06-09,49300.0,49300.0,48750.0,49250.0,44089.324219,9445
2020-06-10,49250.0,49250.0,48850.0,49200.0,44044.5625,3775
2020-06-11,49200.0,49200.0,48600.0,48600.0,43507.429688,4328
2020-06-12,48100.0,48500.0,47000.0,48500.0,43417.914063,7426
2020-06-15,48500.0,48700.0,47000.0,47550.0,42567.453125,5806
2020-06-16,47900.0,48200.0,47400.0,47700.0,42701.738281,6884
2020-06-17,47700.0,48100.0,47150.0,48100.0,43059.824219,2240
2020-06-18,48200.0,48450.0,47350.0,48200.0,43149.351563,3884
2020-06-19,47750.0,47900.0,47600.0,47600.0,42612.210938,4348
2020-06-22,47750.0,47850.0,47100.0,47150.0,42209.375,2872
2020-06-23,47150.0,47550.0,46950.0,47000.0,42075.085938,4067
2020-06-24,47250.0,47250.0,46900.0,46900.0,41985.566406,2020
2020-06-25,46950.0,46950.0,46150.0,46950.0,42030.328125,4612
2020-06-26,47000.0,47000.0,46450.0,47000.0,42075.085938,2163
2020-06-29,46950.0,47000.0,45550.0,46950.0,42482.269531,4130
2020-06-30,47000.0,48250.0,46250.0,48200.0,43613.316406,6937
2020-07-01,48200.0,48200.0,46950.0,48000.0,43432.351563,3907
2020-07-02,48000.0,48000.0,47150.0,47150.0,42663.234375,2095
2020-07-03,47150.0,48050.0,47000.0,47600.0,43070.410156,2167
2020-07-06,48100.0,48100.0,47150.0,47150.0,42663.234375,2687
2020-07-07,47600.0,47700.0,46550.0,47200.0,42708.476563,4163
2020-07-08,46750.0,47200.0,46550.0,47100.0,42617.992188,1727
2020-07-09,47100.0,47100.0,46500.0,47000.0,42527.507813,1896
2020-07-10,47300.0,47800.0,45800.0,46350.0,41939.359375,5183
2020-07-13,46350.0,46500.0,45950.0,45950.0,41577.425781,1991
2020-07-14,46000.0,46050.0,45700.0,45950.0,41577.425781,1780
2020-07-15,46150.0,46400.0,45400.0,45650.0,41305.96875,4794
2020-07-16,45650.0,45900.0,45450.0,45750.0,41396.457031,3145
2020-07-17,45650.0,46000.0,43200.0,46000.0,41622.667969,4704
2020-07-20,46300.0,46300.0,45600.0,46000.0,41622.667969,1876
2020-07-21,45750.0,46000.0,45500.0,45950.0,41577.425781,2179
2020-07-22,45950.0,46600.0,45200.0,46450.0,42029.84375,6031
2020-07-23,46400.0,46400.0,45800.0,45850.0,41486.941406,1608
2020-07-24,45700.0,46150.0,45500.0,45800.0,41441.699219,1307
2020-07-27,45350.0,46000.0,45350.0,45900.0,41532.183594,1556
2020-07-28,45900.0,46500.0,45600.0,45600.0,41260.726563,1689
2020-07-29,45900.0,45900.0,45300.0,45350.0,41034.519531,1594
2020-07-30,45500.0,45600.0,45000.0,45500.0,41170.246094,2295
2020-07-31,45500.0,45500.0,44900.0,44900.0,40627.34375,1882
2020-08-03,45000.0,45250.0,44750.0,45250.0,40944.035156,1085
2020-08-04,45200.0,45550.0,44900.0,45450.0,41125.007813,2668
2020-08-05,45400.0,45700.0,45000.0,45100.0,40808.3125,3132
2020-08-06,45250.0,45400.0,44850.0,45300.0,40989.277344,4185
2020-08-07,45300.0,45750.0,44950.0,45600.0,41260.726563,4096
2020-08-10,45450.0,46350.0,45450.0,45600.0,41260.726563,7021
2020-08-11,45950.0,46000.0,45400.0,45950.0,41577.425781,6184
2020-08-12,45950.0,46300.0,45500.0,45600.0,41260.726563,4925
2020-08-13,45650.0,45800.0,45450.0,45600.0,41260.726563,7786
2020-08-14,45700.0,46100.0,45200.0,46100.0,41713.152344,5025
2020-08-18,46400.0,46900.0,46050.0,46600.0,42165.574219,22700
2020-08-19,46850.0,50000.0,45650.0,46500.0,42075.085938,35674
2020-08-20,46700.0,47400.0,44900.0,45050.0,40763.070313,16409
2020-08-21,45200.0,46000.0,45000.0,45200.0,40898.796875,3172
2020-08-24,45350.0,45400.0,44700.0,45400.0,41079.761719,3278
2020-08-25,45200.0,46700.0,45200.0,46600.0,42165.574219,3177
2020-08-26,46700.0,47050.0,46500.0,46950.0,42482.269531,5482
2020-08-27,46900.0,46900.0,46150.0,46700.0,42256.054688,2232
2020-08-28,46650.0,46800.0,45950.0,46550.0,42120.328125,3578
2020-08-31,46200.0,46800.0,46050.0,46800.0,42346.539063,2439
2020-09-01,46800.0,46800.0,46250.0,46600.0,42165.574219,2614
2020-09-02,46600.0,46650.0,46000.0,46650.0,42210.8125,3049
2020-09-03,46600.0,46900.0,46150.0,46450.0,42029.84375,3061
2020-09-04,45800.0,46350.0,45500.0,45700.0,41351.214844,9278
