Date,Open,High,Low,Close,Adj Close,Volume
2022-11-01,92300.0,94600.0,91800.0,93700.0,93700.0,245427
2022-11-02,93500.0,93800.0,91100.0,91100.0,91100.0,274121
2022-11-03,89200.0,92600.0,89200.0,91900.0,91900.0,194375
