date,open,high,low,close,adjclose,volume,ticker
2022-11-18,41.72775650024414,41.946163177490234,41.28024673461914,41.8701057434082,41.8701057434082,4434469847,HEX-KRW
2022-11-19,41.86693572998047,41.94968032836914,41.17683410644531,41.585384368896484,41.585384368896484,2959885011,HEX-KRW
2022-11-20,41.585384368896484,41.718421936035156,38.58822250366211,39.089111328125,39.089111328125,7396640147,HEX-KRW
2022-11-21,39.08502197265625,40.1087760925293,36.52970504760742,36.70205307006836,36.70205307006836,13224734713,HEX-KRW
2022-11-22,36.80023193359375,38.4844970703125,36.03560256958008,37.347965240478516,37.347965240478516,6197092797,HEX-KRW
2022-11-23,37.336692810058594,37.9785041809082,36.86625289916992,36.80438995361328,36.80438995361328,4891598836,HEX-KRW
2022-11-24,36.80415725708008,37.88319396972656,36.77682113647461,37.796783447265625,37.796783447265625,4066789869,HEX-KRW
2022-11-25,37.796783447265625,37.8070068359375,36.40533447265625,36.98207473754883,36.98207473754883,5228678762,HEX-KRW
2022-11-26,36.98101806640625,37.332393646240234,35.90880584716797,36.09660339355469,36.09660339355469,4351130313,HEX-KRW
2022-11-27,36.052276611328125,36.531375885009766,35.83819580078125,35.83819580078125,35.83819580078125,2931972501,HEX-KRW
2022-11-28,35.823665618896484,35.843971252441406,34.80712890625,35.172401428222656,35.172401428222656,3808647936,HEX-KRW
