date,open,high,low,close,adjclose,volume,ticker
2022-11-18,67.21590423583984,68.26664733886719,67.20840454101562,67.89248657226562,67.89248657226562,379850050490,TRX-KRW
2022-11-19,67.89102172851562,70.38957977294922,67.77154541015625,69.89883422851562,69.89883422851562,428623429152,TRX-KRW
2022-11-20,69.9001693725586,70.16703796386719,66.821533203125,67.04965209960938,67.04965209960938,362384365873,TRX-KRW
2022-11-21,67.04496765136719,69.88558959960938,66.81815338134766,69.90174865722656,69.90174865722656,698883646294,TRX-KRW
2022-11-22,69.89240264892578,71.2292251586914,66.50936126708984,68.49789428710938,68.49789428710938,892409894127,TRX-KRW
2022-11-23,68.49737548828125,69.24408721923828,67.93942260742188,69.18018341064453,69.18018341064453,540576878174,TRX-KRW
2022-11-24,69.18309020996094,71.03581237792969,68.83246612548828,70.14765167236328,70.14765167236328,526417791078,TRX-KRW
2022-11-25,70.13954162597656,70.90701293945312,69.3119125366211,70.7243881225586,70.7243881225586,368426476196,TRX-KRW
2022-11-26,70.72523498535156,71.55248260498047,70.20978546142578,70.50088500976562,70.50088500976562,286077899499,TRX-KRW
2022-11-27,70.49845123291016,72.23551177978516,70.49845123291016,71.1018295288086,71.1018295288086,269538000473,TRX-KRW
2022-11-28,71.24038696289062,72.00189971923828,69.95933532714844,70.7125473022461,70.7125473022461,356352524288,TRX-KRW
