date,open,high,low,close,adjclose,volume,ticker
2022-11-18,1342.2889404296875,1338.8629150390625,1338.7767333984375,1338.8887939453125,1338.8887939453125,46738341344511,USDT-KRW
2022-11-19,1338.905029296875,1339.080810546875,1338.7520751953125,1338.8270263671875,1338.8270263671875,31207207096902,USDT-KRW
2022-11-20,1338.8060302734375,1338.966796875,1338.3817138671875,1338.6654052734375,1338.6654052734375,45339766850891,USDT-KRW
2022-11-21,1338.68359375,1358.490234375,1355.593994140625,1358.516845703125,1358.516845703125,74185912733954,USDT-KRW
2022-11-22,1358.50537109375,1353.489990234375,1354.4495849609375,1351.9144287109375,1351.9144287109375,59610467871513,USDT-KRW
2022-11-23,1351.927001953125,1336.1259765625,1351.348876953125,1336.0718994140625,1336.0718994140625,61135073200031,USDT-KRW
2022-11-24,1336.06787109375,1325.987060546875,1337.0953369140625,1325.572265625,1325.572265625,48864611787774,USDT-KRW
2022-11-25,1325.5660400390625,1335.0126953125,1325.5394287109375,1334.9957275390625,1334.9957275390625,34362107246824,USDT-KRW
2022-11-26,1334.9952392578125,1335.0604248046875,1334.90185546875,1334.990966796875,1334.990966796875,33643908177066,USDT-KRW
2022-11-27,1334.9832763671875,1335.1002197265625,1334.8961181640625,1335.033447265625,1335.033447265625,36846302803651,USDT-KRW
2022-11-28,1335.0301513671875,1338.9471435546875,1335.026611328125,1338.81494140625,1338.81494140625,45105121591296,USDT-KRW
