date,open,high,low,close,adjclose,volume,ticker
2022-11-18,7617.12060546875,7719.92578125,7526.1533203125,7562.5888671875,7562.5888671875,175550471836,DOT-KRW
2022-11-19,7561.51806640625,7571.60205078125,7423.5927734375,7506.89892578125,7506.89892578125,141782794148,DOT-KRW
2022-11-20,7506.37890625,7560.54931640625,7063.81591796875,7089.23583984375,7089.23583984375,239084046347,DOT-KRW
2022-11-21,7089.87060546875,7091.4541015625,6932.0498046875,7056.98486328125,7056.98486328125,345551395591,DOT-KRW
2022-11-22,7054.72314453125,7193.69580078125,6782.82958984375,7135.36669921875,7135.36669921875,347330060979,DOT-KRW
2022-11-23,7136.7568359375,7377.68603515625,7107.82958984375,7265.263671875,7265.263671875,301747769298,DOT-KRW
2022-11-24,7266.7568359375,7302.6103515625,7098.27001953125,7151.44970703125,7151.44970703125,264852648125,DOT-KRW
2022-11-25,7148.89599609375,7148.89599609375,7027.33154296875,7037.185546875,7037.185546875,191955169374,DOT-KRW
2022-11-26,7037.17626953125,7266.3251953125,7018.35595703125,7081.140625,7081.140625,197341635602,DOT-KRW
2022-11-27,7080.90673828125,7249.08935546875,7064.3623046875,7077.05322265625,7077.05322265625,166118925283,DOT-KRW
2022-11-28,7086.0908203125,7092.01318359375,6797.52685546875,6919.6181640625,6919.6181640625,230767214592,DOT-KRW
